#{"t_start": 1761383331.0862353, "env_id": "None"}
r,l,t
1180.0004,1500,38.346271
-16.96105,1500,38.36462
1030.0337,1500,38.366145
538.21594,1500,38.366145
337.63867,1500,38.366145
1449.8663,1500,38.369399
1486.649,1500,38.369399
751.03284,1500,38.37026
-2205.8552,1500,66.912543
-264.75113,1500,66.914559
1396.6776,1500,66.914559
773.26324,1500,66.914559
1486.2124,1500,66.914559
451.61533,1500,66.914559
1495.4838,1500,66.914559
1079.9465,1500,66.914559
704.31726,1500,90.9864
154.4887,1500,90.9864
-525.79126,1500,90.9864
1459.3932,1500,90.9864
1252.5267,1500,90.9864
1480.2728,1500,90.9864
-4405.7856,1500,90.9864
1496.9913,1500,90.9864
-2314.4158,1500,104.360427
1343.8865,1500,104.360427
1182.4331,1500,104.360427
1439.9038,1500,104.360427
1488.2881,1500,104.360427
1470.3651,1500,104.360427
264.01743,1500,104.360427
1180.3893,1500,104.360427
691.5079,1500,119.306422
1382.9857,1500,119.306422
859.39813,1500,119.306422
1493.6567,1500,119.306422
1486.1943,1500,119.306422
1481.8969,1500,119.306422
1465.9453,1500,119.306422
1455.9333,1500,119.306422
685.2622,1500,130.896622
-470.15808,1500,130.896622
1023.4136,1500,130.896622
1477.5679,1500,130.896622
1465.0258,1500,130.896622
949.90906,1500,130.896622
1117.8115,1500,130.896622
962.9809,1500,130.896622
1495.1886,1500,220.126189
1491.9069,1500,220.128759
1494.762,1500,220.128759
815.3184,1500,220.128759
1475.537,1500,220.128759
1490.5665,1500,220.128759
1462.1674,1500,220.128759
1192.1144,1500,220.128759
1479.6782,1500,239.096567
-4559.9985,1500,239.096567
1338.49,1500,239.096567
1483.4569,1500,239.096567
1153.1041,1500,239.096567
443.56226,1500,239.096567
1470.1793,1500,239.096567
1414.1079,1500,239.096567
1477.2119,1500,272.696476
1221.9241,1500,272.696476
1053.5729,1500,272.696476
1028.6653,1500,272.696476
1499.2219,1500,272.696476
847.5933,1500,272.696476
1413.2164,1500,272.696476
1498.0144,1500,272.696476
1158.8407,1500,291.051436
1372.3083,1500,291.051436
-9.101414,1500,291.051436
-1616.825,1500,291.051436
1480.5265,1500,291.051436
1486.6465,1500,291.051436
1484.863,1500,291.051436
1217.1097,1500,291.051436
1470.5592,1500,316.701934
1476.8279,1500,316.701934
1234.6385,1500,316.701934
1384.6671,1500,316.701934
1467.1041,1500,316.701934
1438.8546,1500,316.701934
911.9875,1500,316.701934
-887.79816,1500,316.701934
743.0777,1500,342.340888
1055.2108,1500,342.340888
1420.6213,1500,342.340888
1444.779,1500,342.341403
1157.6104,1500,342.341403
937.69086,1500,342.341403
1004.5168,1500,342.341403
613.17566,1500,342.341403
1331.913,1500,370.866397
1499.8636,1500,370.866397
1488.7826,1500,370.866397
1497.6074,1500,370.866397
1386.9382,1500,370.866397
1467.4524,1500,370.866397
969.1725,1500,370.866397
1476.9891,1500,370.866397
1100.4039,1500,426.250815
1432.2312,1500,426.250815
1434.4319,1500,426.250815
1467.9696,1500,426.250815
1480.3701,1500,426.250815
1447.8423,1500,426.250815
1491.9022,1500,426.250815
1498.3568,1500,426.250815
1173.7202,1500,453.216281
1343.634,1500,453.216281
1264.9996,1500,453.216281
1253.7424,1500,453.216281
1499.8492,1500,453.216281
1258.5858,1500,453.216281
1498.4994,1500,453.216281
911.29816,1500,453.216281
-150.73021,1500,486.306321
1447.8768,1500,486.306321
1325.1658,1500,486.306321
1314.2853,1500,486.306321
1090.9951,1500,486.306321
1426.9004,1500,486.306321
1493.697,1500,486.306321
1492.6752,1500,486.306321
1468.9313,1500,506.606965
1459.6652,1500,506.606965
1166.4839,1500,506.606965
1490.4442,1500,506.606965
1366.481,1500,506.606965
1476.4651,1500,506.606965
1302.2456,1500,506.606965
1465.5416,1500,506.606965
1471.2821,1500,532.968594
987.6545,1500,532.968594
1497.062,1500,532.968594
1469.1361,1500,532.968594
1122.4318,1500,532.968594
1483.4673,1500,532.968594
1438.6543,1500,532.968594
1413.8561,1500,532.968594
1467.8926,1500,562.156501
1352.0712,1500,562.156501
1489.7056,1500,562.156501
1483.3704,1500,562.156501
1134.662,1500,562.156501
1484.8396,1500,562.156501
-1490.4412,1500,562.156501
1090.9596,1500,562.156501
