#{"t_start": 1761503246.1067207, "env_id": "None"}
r,l,t
1053.3185,1500,27.438668
-242.01947,1500,27.438668
157.18115,1500,27.438668
79.14178,1500,27.438668
1072.096,1500,27.438668
-460.48666,1500,27.438668
1009.0417,1500,27.438668
549.303,1500,27.438668
939.7837,1500,41.806346
-297.45963,1500,41.806346
1053.319,1500,41.806346
850.9377,1500,41.806346
1071.1392,1500,41.806346
813.75024,1500,41.806346
1048.4802,1500,41.806346
-128.98671,1500,41.806346
-931.25836,424,52.90722
835.2767,1500,67.378497
147.95403,1500,67.379017
625.76953,1500,67.379017
-371.9463,1500,67.379017
-690.59015,1500,67.379017
1231.999,1500,67.380052
619.7943,1500,67.380052
1294.1438,1500,71.220165
557.8405,1500,88.24314
-136.8018,1500,88.243858
1421.1436,1500,88.243858
641.1685,1500,88.243858
1162.2318,1500,88.243858
605.5347,1500,88.243858
940.3632,1500,88.243858
-306.75458,1500,95.681958
590.2455,1500,108.469561
711.65796,1500,108.469561
1125.3558,1500,108.469561
1181.109,1500,108.469561
1340.8961,1500,108.469561
1278.2933,1500,108.469561
859.248,1500,108.469561
1111.8575,1500,112.111271
970.3591,1500,123.855736
436.66763,1500,123.855736
892.1252,1500,123.855736
235.67567,1500,123.855736
352.2124,1500,123.855736
1015.79626,1500,123.855736
821.38885,1500,123.855736
1044.3138,1500,130.30356
323.85226,1500,182.833761
777.6618,1500,182.833761
846.3626,1500,182.833761
455.11002,1500,182.833761
1135.2704,1500,182.83476
-1526.8573,1500,182.83476
-378.54922,1500,182.83476
1116.0177,1500,185.805438
1075.4373,1500,198.269401
1369.9978,1500,198.269401
787.4433,1500,198.269401
492.04092,1500,198.269401
714.98865,1500,198.270945
-2540.7668,1500,198.270945
965.9285,1500,198.270945
1126.2999,1500,208.034474
1292.5071,1500,223.8805
590.4839,1500,223.8805
1403.0027,1500,223.8805
724.046,1500,223.8805
621.85236,1500,223.881489
1300.5822,1500,223.881489
1355.4868,1500,223.881489
551.78326,1500,227.085084
453.15594,1500,239.667679
1399.9517,1500,239.667679
338.86298,1500,239.667679
1419.431,1500,239.667679
-112.64445,1500,239.667679
1182.8855,1500,239.667679
-914.66174,1500,239.667679
1162.8607,1500,247.353718
-1138.9972,1500,260.082296
1477.3787,1500,260.082296
-689.08624,1500,260.082296
857.4523,1500,260.082296
915.05084,1500,260.082296
851.9251,1500,260.082296
-753.8597,1500,260.082296
-323.49396,1500,263.474355
301.99133,1500,279.492956
1390.5991,1500,279.492956
-3110.1094,1500,279.492956
516.17053,1500,279.492956
307.0843,1500,279.492956
1123.0876,1500,279.492956
1150.9019,1500,279.493954
760.10565,1500,282.85501
905.1906,1500,306.196963
1408.2053,1500,306.196963
1195.8427,1500,306.196963
892.955,1500,306.196963
-24.040417,1500,306.196963
-2197.0432,1500,306.196963
443.338,1500,306.196963
1309.388,1500,309.77631
702.1785,1500,355.565238
629.8388,1500,355.565238
-351.0617,1500,355.565238
-396.06042,1500,355.565238
232.18494,1500,355.565238
293.33893,1500,355.565238
543.5691,1500,355.565238
1376.3413,1500,359.429624
1229.2054,1500,370.065693
1280.7202,1500,370.065693
1246.393,1500,370.066689
1122.7898,1500,370.066689
1388.4644,1500,370.066689
1246.1643,1500,370.066689
1289.0151,1500,370.066689
-287.24084,1500,377.504051
-151.23175,1500,389.608689
603.83563,1500,389.60925
-2046.3978,1500,389.60925
198.19218,1500,389.60925
1169.9268,1500,389.60925
1353.4337,1500,389.60925
1255.8641,1500,389.60925
656.5247,1500,392.398708
1240.7412,1500,407.705606
1120.0765,1500,407.705606
769.06714,1500,407.705606
282.87564,1500,407.705606
1140.271,1500,407.705606
16.53167,1500,407.705606
1345.0497,1500,407.705606
1086.9663,1500,418.478292
1382.5906,1500,432.91131
1407.9955,1500,432.91131
1198.1014,1500,432.91131
971.5495,1500,432.912313
-572.59064,1500,432.912313
980.57904,1500,432.912313
1348.6149,1500,432.912313
1123.6973,1500,436.454378
-3884.407,439,436.591347
1385.1042,1500,449.185808
639.28564,1500,449.185808
1318.9927,1500,449.185808
1354.9448,1500,449.185808
1444.7998,1500,449.185808
802.5028,1500,449.185808
1120.8771,1500,456.384928
1331.6768,1500,456.450571
1316.5945,1500,471.056617
-98.1415,1500,471.056617
807.14844,1500,471.05719
-7432.816,1500,471.05719
1160.5328,1500,471.05719
1443.6085,1500,471.05719
1495.8167,1500,514.390158
966.42236,1500,514.542153
326.06277,1500,525.430999
1133.4373,1500,525.430999
443.93164,1500,525.430999
476.8297,1500,525.430999
1012.3955,1500,525.430999
1218.2579,1500,525.430999
396.9018,1500,532.639598
1069.1154,1500,532.7134
-12067.127,1368,541.61273
1396.2493,1500,542.797779
540.0701,1500,542.797779
1326.1161,1500,542.798297
1105.0027,1500,542.798297
-4909.791,1500,542.798297
1421.3246,1500,546.479437
886.80426,1500,546.548596
1366.3141,1500,556.454321
1227.0026,1500,557.558769
1115.8347,1500,557.558769
606.56,1500,557.558769
1326.1943,1500,557.558769
1394.0049,1500,557.558769
-11630.705,158,558.866032
-8727.63,247,559.559009
1444.3845,1500,567.03904
1471.1006,1500,567.19722
-9211.491,340,567.597645
-16846.22,180,568.123827
1225.4174,1500,576.928396
1302.0404,1500,577.853815
973.3468,1500,577.853815
1282.2742,1500,577.853815
-5077.3486,139,578.581091
1402.7769,1500,579.076166
967.63794,1500,580.270647
1369.3896,1500,580.820719
760.30035,1500,581.74961
-13972.266,127,582.821062
1407.313,1500,590.283083
1253.1046,1500,591.154492
1244.9629,1500,591.154492
-6364.193,1500,591.631862
1390.2306,1500,592.116195
-15397.374,258,598.582274
-29902.79,1500,598.778894
1196.1445,1500,599.131151
-9418.038,91,599.522174
1330.4235,1500,600.151927
-1962.0266,1500,602.540096
-10241.325,1500,609.060124
1310.5283,1500,609.060124
1354.1636,1500,610.501277
1215.207,1500,611.329865
1279.9542,1500,611.440675
1175.836,1500,612.445241
87.01886,1500,613.797992
1276.5266,1500,686.247128
1381.8369,1500,687.685995
1168.1896,1500,687.685995
1286.8751,1500,689.874356
1440.5347,1500,691.431194
1403.2603,1500,691.868233
386.92828,1500,701.292231
1204.2805,1500,702.899834
1474.8394,1500,709.63056
1492.2614,1500,718.153097
1135.4005,1500,718.153097
1359.3464,1500,720.530371
1434.6642,1500,722.345001
1235.7852,1500,722.741811
743.4511,1500,724.710916
1425.1218,1500,726.650399
1232.9075,1500,742.095522
1400.7474,1500,743.15958
697.25757,1500,743.15958
1403.5741,1500,745.030947
1448.6205,1500,746.211966
1393.8469,1500,746.398017
1390.5702,1500,756.038806
293.94705,1500,757.533084
1110.2828,1500,762.759097
1096.3271,1500,763.601481
1303.2714,1500,763.602633
730.9305,1500,770.872953
1349.6385,1500,771.934186
1450.8168,1500,772.202955
1399.5175,1500,773.391736
1088.3427,1500,774.39494
1083.7842,1500,789.534202
1334.0582,1500,790.965759
373.08426,1500,790.965759
1334.6615,1500,793.409058
-263.1722,1500,795.078915
1310.8038,1500,795.475558
1404.1196,1500,797.251843
1292.5702,1500,806.965637
1409.508,1500,812.525369
1254.1246,1500,813.761996
1472.1555,1500,813.761996
1144.9291,1500,821.515728
1437.2701,1500,822.222286
1225.521,1500,822.362739
1390.3947,1500,823.324248
-2381.6104,1500,823.995606
-1341.423,1500,835.573816
1363.2943,1500,836.971958
962.27606,1500,836.971958
1467.2128,1500,839.391429
1237.6659,1500,840.662833
1497.133,1500,840.954035
1317.7705,1500,888.888566
1086.0754,1500,897.723892
1430.816,1500,903.130948
1231.2517,1500,904.229141
1135.1658,1500,904.229141
1474.7167,1500,910.755707
1313.7148,1500,911.726137
408.87744,1500,911.925976
-43.48506,1500,912.937534
-428.9437,1500,914.028501
1491.7852,1500,926.927379
1447.768,1500,928.245408
1394.1842,1500,928.245408
919.0216,1500,930.607292
1341.7958,1500,932.907482
-941.3519,1500,933.212821
1269.2146,1500,934.707829
289.19333,1500,936.127375
668.5518,1500,945.524031
1403.0339,1500,946.397881
1314.537,1500,946.398891
1217.7118,1500,947.855931
1303.5452,1500,954.114662
1283.3611,1500,954.354175
1205.6525,1500,955.391947
563.35815,1500,956.310611
1317.863,1500,964.766109
1400.8246,1500,965.596967
1122.6257,1500,965.596967
1423.2814,1500,967.105325
1143.6134,1500,968.062586
1425.9618,1500,968.260237
1381.8158,1500,969.314204
1460.4044,1500,970.226834
1292.4584,1500,978.991403
1457.9457,1500,979.867952
1355.0131,1500,979.868469
568.15625,1500,981.661637
1357.993,1500,987.307735
1316.6096,1500,987.495965
503.54733,1500,988.581843
1481.2411,1500,989.665166
1355.3442,1500,995.101886
1246.1952,1500,1003.275769
1087.469,1500,1003.275769
1289.8854,1500,1005.432051
1497.8021,1500,1007.213891
1374.2224,1500,1007.561665
1470.4906,1500,1009.395595
1419.5792,1500,1010.91885
1430.197,1500,1023.042653
1471.0558,1500,1024.225553
1345.1636,1500,1024.225553
988.0921,1500,1085.839447
1264.8823,1500,1087.527507
1400.4656,1500,1096.326874
1427.7305,1500,1098.199236
1438.1998,1500,1099.718244
1414.93,1500,1106.927744
1267.6865,1500,1118.044251
1311.332,1500,1118.044251
622.8265,1500,1120.361836
1330.611,1500,1121.643822
169.26962,1500,1121.906118
1499.6945,1500,1123.555488
1447.4886,1500,1124.82233
1193.2494,1500,1136.001662
1330.5647,1500,1137.037767
1289.6962,1500,1137.037767
1305.875,1500,1138.98562
1476.017,1500,1140.27434
1384.6605,1500,1140.514428
1269.1736,1500,1149.158807
1269.747,1500,1150.184829
1482.8173,1500,1155.712018
974.0687,1500,1157.339416
827.91565,1500,1157.340418
1357.8081,1500,1166.068649
1134.6841,1500,1167.38542
526.8115,1500,1167.636436
1267.5942,1500,1169.15959
857.9633,1500,1170.606278
1330.3232,1500,1184.324859
1313.5507,1500,1185.609784
1473.4026,1500,1185.609784
1413.3762,1500,1187.900758
1141.3267,1500,1189.239415
1048.8593,1500,1189.515748
1469.6854,1500,1197.980397
1285.6483,1500,1199.539788
933.2625,1500,1205.210771
1319.6592,1500,1206.433209
1256.7339,1500,1206.433209
1242.3208,1500,1214.858005
1451.4102,1500,1216.195196
1315.554,1500,1216.516058
1331.0232,1500,1218.274375
1065.5276,1500,1219.662973
1295.7416,1500,1235.750818
1354.4943,1500,1237.052236
1472.6438,1500,1237.053288
1011.65955,1500,1239.40327
1335.5374,1500,1240.885201
1436.2312,1500,1241.159774
1445.298,1500,1242.49479
1399.2228,1500,1251.125169
1353.7253,1500,1315.422143
1490.851,1500,1316.64117
1346.435,1500,1316.64117
1496.4207,1500,1326.442801
-2806.1343,1500,1328.042524
1254.7318,1500,1328.498199
1458.5402,1500,1330.12576
1376.6283,1500,1331.682795
-34845.242,920,1344.767663
1499.576,1500,1345.122118
1250.3256,1500,1346.414023
-747.4683,1500,1346.414619
1373.4956,1500,1348.959766
1112.9163,1500,1350.564178
-16261.153,517,1351.784504
1443.9803,1500,1352.513973
1373.3566,1500,1360.856924
-1500.1194,214,1362.331021
1096.6556,1500,1365.857306
1469.0302,1500,1366.155905
-5825.5874,1500,1367.244385
-1648.985,1500,1375.714505
1382.9915,1500,1377.17549
1404.9302,1500,1378.457952
1418.2971,1500,1379.395886
1354.4502,1500,1382.778862
1498.6849,1500,1393.072222
-3775.3003,1500,1393.320352
-184.77705,1500,1394.556617
1496.7983,1500,1396.724614
1495.5321,1500,1398.17072
1374.0815,1500,1399.214639
1389.8788,1500,1399.786913
