#{"t_start": 1761446905.3884568, "env_id": "None"}
r,l,t
-766.46533,962,9.217221
-906.9363,1500,17.021624
-763.6355,1500,17.021624
-575.4178,1500,17.021624
-1034.1083,1500,17.021624
-630.4077,1500,17.021624
-1054.5354,1500,17.021624
-774.7533,1500,17.021624
-577.3355,1500,26.306181
-232.55652,1500,27.511141
-159.2868,1500,27.511141
44.4732,1500,27.511141
-138.05629,1500,27.511141
31.554585,1500,27.511141
99.69662,1500,27.511141
-129.98386,1500,27.511141
104.49962,1500,34.77067
-149.06157,1500,43.262439
21.353556,1500,43.262439
91.88596,1500,43.262439
153.15149,1500,43.262439
173.92603,1500,43.262439
199.96097,1500,43.262439
215.46468,1500,43.262439
343.30844,1500,53.190248
435.1895,1500,56.871903
456.02084,1500,56.872916
319.19366,1500,56.872916
300.54953,1500,56.872916
359.84778,1500,56.872916
312.8195,1500,56.872916
379.36823,1500,56.872916
508.20758,1500,69.267832
580.6664,1500,78.900534
701.5709,1500,78.900534
525.37,1500,78.900534
507.31354,1500,78.900534
624.60785,1500,78.900534
568.8132,1500,78.900534
637.2437,1500,78.900534
589.4255,1500,91.982146
685.77155,1500,96.044739
666.8283,1500,96.045771
657.2969,1500,96.045771
633.1154,1500,96.045771
615.4865,1500,96.045771
725.6146,1500,96.045771
660.3552,1500,96.045771
624.58014,1500,108.091617
706.3218,1500,156.203432
692.89935,1500,156.204439
711.254,1500,156.204439
661.52075,1500,156.204439
753.95483,1500,156.204439
697.08075,1500,156.204439
737.54297,1500,156.204439
738.4509,1500,169.142804
763.88196,1500,171.618685
814.3794,1500,171.618685
751.9544,1500,171.618685
736.516,1500,171.618685
808.14844,1500,171.618685
724.2289,1500,171.618685
698.6193,1500,171.618685
811.81635,1500,181.100755
766.7414,1500,187.64685
742.5292,1500,187.64685
797.8103,1500,187.64685
834.23376,1500,187.64685
825.96533,1500,187.64685
721.1549,1500,187.64685
795.10284,1500,187.64685
856.19794,1500,196.470328
859.3344,1500,198.881746
854.0548,1500,198.881746
832.4372,1500,198.881746
802.7834,1500,198.881746
773.3313,1500,198.881746
773.7545,1500,198.881746
859.63544,1500,198.881746
889.97595,1500,208.791008
867.45966,1500,217.071077
826.7333,1500,217.071077
828.74225,1500,217.071077
878.4571,1500,217.071077
859.89545,1500,217.071077
885.99835,1500,217.071077
745.6518,1500,217.072086
859.51337,1500,227.771105
859.1913,1500,230.941865
924.73413,1500,230.941865
891.7066,1500,230.941865
851.76764,1500,230.941865
922.30493,1500,230.941865
904.3633,1500,230.941865
954.90717,1500,230.941865
966.5735,1500,243.170093
886.4883,1500,253.592169
962.6835,1500,253.592169
901.6033,1500,253.592169
991.88715,1500,253.592169
918.0639,1500,253.592169
913.1578,1500,253.592169
983.7178,1500,253.592169
995.5352,1500,286.411443
927.858,1500,293.671701
976.12585,1500,293.671701
972.5301,1500,293.671701
948.59357,1500,293.671701
1024.4897,1500,293.671701
988.1484,1500,293.671701
939.03326,1500,293.671701
993.5592,1500,302.353456
1054.6044,1500,305.28741
1045.0945,1500,305.28741
996.91766,1500,305.28741
1028.5101,1500,305.28741
972.26654,1500,305.28741
1007.8898,1500,305.28741
987.723,1500,305.28741
1029.5831,1500,314.392369
982.8527,1500,321.93211
1071.0809,1500,321.93306
1104.394,1500,321.93306
1016.191,1500,321.93306
1038.4674,1500,321.93306
1034.2812,1500,321.93306
1091.4734,1500,321.93306
1071.2623,1500,331.694282
1067.1682,1500,334.611868
1066.0515,1500,334.611868
1071.3995,1500,334.611868
1070.0876,1500,334.611868
1115.3958,1500,334.611868
1137.231,1500,334.611868
1059.3684,1500,334.611868
1092.0857,1500,343.843972
1130.0206,1500,350.22445
1092.6445,1500,350.22445
1140.7511,1500,350.22445
1083.455,1500,350.22445
1137.6443,1500,350.22445
1071.064,1500,350.22445
1123.4291,1500,350.22445
1100.0872,1500,357.837165
1080.4596,1500,360.82344
1156.5504,1500,360.82344
1119.6243,1500,360.82344
1120.4166,1500,360.82344
1152.4009,1500,360.82344
1186.7421,1500,360.82344
1156.738,1500,360.82344
1137.7987,1500,369.819757
1183.2329,1500,376.361471
1205.8878,1500,376.361471
1190.3834,1500,376.361471
1155.2789,1500,376.361471
1204.7476,1500,376.361471
1192.389,1500,376.361471
1179.002,1500,376.361471
1197.1713,1500,408.973089
1198.9744,1500,412.154772
1227.3372,1500,412.154772
1192.322,1500,412.154772
1258.185,1500,412.154772
1238.6777,1500,412.154772
1236.8966,1500,412.154772
1242.5587,1500,412.154772
1234.7717,1500,420.777123
1271.4323,1500,426.88944
1227.0121,1500,426.88944
1277.5093,1500,426.88944
1245.9001,1500,426.88944
1268.2682,1500,426.88944
1307.0603,1500,426.88944
1315.2378,1500,426.88944
1260.5424,1500,435.281066
1297.3735,1500,437.734167
1316.6935,1500,437.734167
1317.1772,1500,437.734167
1271.6465,1500,437.734167
1300.2533,1500,437.734167
1281.1276,1500,437.734167
1299.3438,1500,437.734167
1307.2457,1500,445.254404
1349.5737,1500,451.352007
1308.4438,1500,451.352007
1332.764,1500,451.352007
1302.3821,1500,451.352007
1345.433,1500,451.352007
1330.9165,1500,451.352007
1340.3302,1500,451.352007
1333.1981,1500,460.145224
1382.2667,1500,463.628123
1347.5027,1500,463.628123
1354.2864,1500,463.628123
1361.7251,1500,463.628123
1307.0994,1500,463.628123
1317.0016,1500,463.628123
1378.372,1500,463.628123
1413.1931,1500,472.683494
1410.4724,1500,478.680329
1416.2504,1500,478.680329
1406.0588,1500,478.680329
1392.6571,1500,478.680329
1370.4283,1500,478.680329
1388.2903,1500,478.680329
1416.9523,1500,478.680329
1370.9951,1500,487.616732
1438.4371,1500,516.438194
1426.1836,1500,516.438194
1379.1387,1500,516.438194
1412.4214,1500,516.438194
1417.4867,1500,516.438194
1433.0791,1500,516.438194
1423.0789,1500,516.438194
1419.3259,1500,526.437441
1444.14,1500,533.216411
1431.9165,1500,533.216411
1443.5597,1500,533.216411
1429.7498,1500,533.216411
1430.2747,1500,533.216411
1432.1024,1500,533.216411
1385.2979,1500,533.216411
1458.7393,1500,537.834428
1455.2684,1500,545.134753
1436.5028,1500,545.134753
1456.5077,1500,545.134753
1425.8971,1500,545.134753
1451.0558,1500,545.134753
1450.1941,1500,545.134753
1462.1042,1500,545.134753
1459.1857,1500,553.775121
1466.2417,1500,556.208309
1459.2739,1500,556.208309
1458.4602,1500,556.208309
1463.926,1500,556.208309
1442.6389,1500,556.208309
1470.4944,1500,556.208309
1454.3496,1500,556.208309
1463.3588,1500,565.532527
1469.6287,1500,572.971018
1467.1741,1500,572.971018
1478.5323,1500,572.971018
1455.8436,1500,572.971018
1474.5695,1500,572.971018
1439.0491,1500,572.971018
1458.8896,1500,572.971018
1468.5308,1500,581.926694
1455.2593,1500,584.494051
1456.1503,1500,584.494051
1477.1353,1500,584.494051
1479.5504,1500,584.494051
1473.0126,1500,584.494051
1474.5061,1500,584.494051
1465.1907,1500,584.494051
1464.8584,1500,592.775512
1490.615,1500,600.772116
1473.4537,1500,600.772116
1451.476,1500,600.772116
1467.3236,1500,600.772116
1464.4558,1500,600.772116
1480.9666,1500,600.772116
1476.7185,1500,600.772116
1471.0195,1500,635.222255
1488.4353,1500,638.77962
1480.2804,1500,638.77962
1481.5542,1500,638.77962
1488.365,1500,638.77962
1481.2496,1500,638.77962
1474.8468,1500,638.77962
1492.1134,1500,638.77962
1487.6539,1500,649.078428
1461.7585,1500,656.36679
1479.6926,1500,656.36679
1483.1382,1500,656.36679
1476.0886,1500,656.36679
1489.2676,1500,656.36679
1485.4731,1500,656.36679
1483.7185,1500,656.36679
1483.0376,1500,664.758936
1492.3232,1500,667.198502
1483.8801,1500,667.199503
1480.1494,1500,667.199503
1482.6913,1500,667.199503
1484.9813,1500,667.199503
1482.1941,1500,667.199503
1482.1661,1500,667.199503
1477.7181,1500,674.990657
1487.1388,1500,681.292336
1484.0504,1500,681.292336
1490.1217,1500,681.292336
1479.8572,1500,681.292336
1491.129,1500,681.292336
1485.7704,1500,681.292336
1481.8154,1500,681.293982
1487.4681,1500,689.468374
1485.0892,1500,691.741124
1482.4331,1500,691.741124
1488.266,1500,691.741124
1481.8182,1500,691.741124
1476.4619,1500,691.741124
1475.2146,1500,691.741124
1483.2743,1500,691.741124
1486.4115,1500,705.147584
1491.778,1500,712.11026
1481.242,1500,712.11026
1494.0438,1500,712.11026
1488.6377,1500,712.11026
1464.4685,1500,712.11026
1487.7438,1500,712.11026
1486.3821,1500,712.11026
1492.2434,1500,721.749135
1472.6958,1500,724.463943
1491.2651,1500,724.463943
1479.3372,1500,724.463943
1483.7021,1500,724.463943
1467.5028,1500,724.463943
1483.264,1500,724.463943
1477.6791,1500,724.463943
1488.1022,1500,759.931584
1482.9537,1500,766.990794
1490.8406,1500,766.990794
1487.6318,1500,766.990794
1490.7618,1500,766.990794
1488.1475,1500,766.990794
1480.9408,1500,766.990794
1472.5516,1500,766.990794
1489.3514,1500,771.440252
1483.3291,1500,778.267701
1469.6262,1500,778.267701
1468.1277,1500,778.267701
1483.3774,1500,778.267701
1490.926,1500,778.267701
1495.4753,1500,778.267701
1480.3153,1500,778.267701
1480.3241,1500,785.547559
1487.8838,1500,788.9222
1488.734,1500,788.9233
1485.6954,1500,788.9233
1495.6501,1500,788.9233
1491.7278,1500,788.9233
1484.9622,1500,788.9233
1487.714,1500,788.9233
1489.6384,1500,797.617447
1484.4095,1500,804.398052
1477.121,1500,804.398052
1486.8757,1500,804.398052
1486.8424,1500,804.398052
1483.6993,1500,804.398052
1476.3289,1500,804.398052
1484.8846,1500,804.398052
1481.491,1500,812.012512
1470.5964,1500,814.589766
1493.937,1500,814.589766
1491.4258,1500,814.589766
1487.6493,1500,814.589766
1485.7499,1500,814.589766
1485.0981,1500,814.589766
1480.0442,1500,814.589766
1481.9797,1500,823.254179
1494.4255,1500,829.725345
1494.7228,1500,829.725345
1495.2799,1500,829.725345
1490.9286,1500,829.725345
1489.8895,1500,829.725345
1486.9213,1500,829.725345
1484.3444,1500,829.725345
1480.8387,1500,837.875964
1480.9829,1500,864.053051
1484.6165,1500,864.053051
1481.5996,1500,864.053051
1495.4423,1500,864.053051
1485.8212,1500,864.053051
1479.4445,1500,864.053051
1483.7343,1500,864.053051
1492.3456,1500,871.885051
1488.6902,1500,878.646409
1467.7788,1500,878.646409
1473.635,1500,878.646409
1490.2096,1500,878.646409
1481.1947,1500,878.646409
1477.1296,1500,878.646409
1480.6543,1500,878.646409
1484.3849,1500,887.244894
1478.8766,1500,889.41274
1490.2236,1500,889.41274
1485.2445,1500,889.41274
1476.8134,1500,889.41274
1493.1201,1500,889.41274
1490.1836,1500,889.41274
1493.4745,1500,889.41274
1492.1364,1500,896.380263
1493.9185,1500,903.165656
1480.9069,1500,903.165656
1483.1733,1500,903.165656
1494.0353,1500,903.165656
1483.0675,1500,903.165656
1491.527,1500,903.165656
1492.0936,1500,903.165656
