#{"t_start": 1761653778.1964905, "env_id": "None"}
r,l,t
-7713.2266,73,23.325577
-4838.5923,64,23.379587
-4194.0957,59,23.411073
-408.3065,63,23.427838
-7645.0366,79,23.443885
-7392.755,90,23.477853
-9727.337,178,23.496028
-4608.8066,64,23.520837
-4629.819,72,23.54364
-4089.311,63,23.607326
-4457.7466,72,23.632487
-6454.538,94,23.668617
-2639.7954,70,23.691046
-583.0098,73,23.730783
-5084.019,88,23.747807
-6006.077,96,23.801652
-5351.517,72,23.822784
-7527.448,154,23.870958
-3868.0366,80,23.894516
-4770.103,54,23.940388
-117.64755,51,23.954928
-10887.773,92,23.978002
-4133.962,91,23.992144
-5513.0195,140,24.027613
-7515.164,124,24.04981
-49.468292,47,25.404704
-7497.1265,124,25.502257
-1803.5173,129,25.532662
-4788.285,114,25.554839
-1981.8384,90,25.572872
-4307.28,125,25.624852
-131.50699,90,25.641366
-5223.21,77,25.707476
-198.89032,42,25.72298
-11235.147,75,25.760537
-109.68968,85,25.773586
-5286.645,188,25.795282
-46.084557,92,25.824828
-5860.582,79,25.903794
-348.10687,91,25.966766
-4449.0527,104,25.966766
-2903.3582,108,26.029119
-8108.5386,122,26.044931
-2385.4275,44,26.077362
-15378.038,201,26.147043
-4270.311,75,26.19013
-5153.4346,55,26.222015
-2963.3345,185,26.257151
-1108.5692,68,26.26968
-13136.959,360,26.295009
-8058.2646,153,26.336589
-3450.4263,42,26.355641
-85.88932,56,26.370488
-280.48163,97,26.397704
-5544.019,56,26.446743
-1479.3729,52,26.482038
-4322.051,87,26.514263
-217.51997,59,26.542189
-5358.027,74,26.55993
-5865.0874,148,26.578289
-2129.8447,117,26.60925
-3558.8135,96,26.639123
-6210.554,90,26.691259
-4744.9824,63,26.722438
-10.127933,79,26.737042
-4955.8057,74,26.772629
-1786.8834,119,26.854994
-4894.3306,104,26.869671
-2661.3013,103,26.897728
-550.7791,77,26.910091
-1128.0295,64,26.941679
-12429.451,208,27.017203
-5618.011,135,27.053704
-284.23428,61,27.070725
-4842.2437,156,27.109837
-4405.5044,109,27.129412
-6438.4053,113,27.153123
-4329.644,119,27.192505
-386.37064,60,27.224884
-7118.632,150,27.265574
-5971.7656,65,27.305919
-4117.04,124,27.333597
-3864.8774,62,27.351119
-10384.235,106,27.403456
-4023.736,58,27.424512
-850.9782,50,27.447052
-2482.1997,92,27.471897
-2021.7336,59,27.503928
-6707.756,156,27.541104
-5400.9263,38,27.575206
-10156.704,207,27.644695
-2980.818,79,27.665757
-158.52489,65,27.68172
-6600.8345,119,27.71135
-420.39545,83,27.754695
-4078.5027,78,27.790651
-5172.646,94,27.813826
-8909.156,167,27.869153
-2092.4336,101,27.90238
-868.5278,59,27.931603
-1662.8606,115,27.95945
-1105.6843,129,27.997822
-53.127003,54,28.025634
-5039.26,49,28.049599
-5072.363,113,28.062925
-7071.431,147,28.094476
-2707.3804,64,29.472537
-6850.162,126,29.499023
-1232.8363,69,29.524497
-4367.438,60,29.566514
-4968.8237,77,29.600125
-5060.605,66,29.622686
-5546.101,59,29.651581
-3994.8325,60,29.692355
-2550.8625,66,29.807148
-547.6537,42,29.858031
-5553.4194,54,29.858031
-2449.9277,91,29.882709
-5114.3276,135,29.905715
-2212.7625,102,29.927389
-4183.0933,98,29.998293
-7561.079,112,30.056608
-4373.0264,50,30.083676
-6492.2217,73,30.16071
-770.724,48,30.218798
-89.56131,104,30.259912
-6465.9136,126,30.289324
-3095.1768,93,30.328475
-4087.0417,137,30.370025
-4081.3684,85,30.390298
-7582.8374,145,30.417984
-3352.348,71,30.451915
-2786.2412,50,30.481559
-1539.2943,33,30.558386
-7233.483,52,30.586242
-45.78489,49,30.704462
-3012.7463,69,30.723927
-5584.1978,139,30.77558
-2894.3108,142,30.83817
-6121.2197,132,30.876104
-2346.345,99,30.910761
-798.3569,58,30.937079
-4404.005,136,30.998601
-5720.0664,78,31.017654
-1506.9213,62,31.035333
-6780.005,63,31.109691
-37.355583,84,31.196663
-582.75757,47,31.247653
-146.61343,70,31.264292
-215.1522,74,31.280805
-2159.1343,115,31.359902
-6699.0225,107,31.398016
-5647.0913,132,31.418036
-17191.18,271,31.452553
-1753.8126,40,31.507032
-3411.593,83,31.507032
-570.42755,69,31.527534
-4641.527,88,31.589217
-5632.3096,75,31.687779
-5140.5664,65,31.728733
-3576.6318,130,31.728733
-495.8539,69,31.762288
-2075.777,132,31.846985
-4733.0312,57,31.916543
-6761.6577,71,31.943932
-8731.087,157,31.967743
-2347.5894,137,32.002498
-5265.309,82,32.042751
-4158.0386,72,32.116976
-5561.164,62,32.152311
-2534.639,76,32.217012
-7979.5435,192,32.252418
-242.0161,45,32.286014
-5495.369,107,32.333654
-3589.7385,88,32.354137
-3555.7773,103,32.376223
-6322.7646,178,32.416547
-2839.8904,64,32.495175
-5747.43,73,32.511063
-1508.4115,46,32.535896
-1001.219,60,32.5982
-4180.691,117,32.617173
-490.492,50,32.707642
-6321.7437,114,32.786148
-7893.4272,151,32.849441
-6249.2905,88,32.872305
-5896.439,94,32.901094
-3843.3442,43,32.9793
-9067.384,98,32.996998
-213.5492,72,33.032275
-7234.648,218,33.049738
-8844.407,163,33.069769
-878.5135,162,33.069769
-2718.6846,56,34.786239
-9120.602,148,34.877233
-7232.9194,112,34.904951
-3869.328,116,34.959136
-4579.403,155,35.04671
-23.047274,102,35.09527
-8395.33,168,35.127666
-3334.4568,81,35.168231
-8714.945,231,35.199914
-1385.7783,91,35.252372
-8399.952,224,35.303867
-6213.4043,128,35.330473
-5137.867,90,35.350621
-4210.594,77,35.370391
-2300.2324,73,35.41476
-4176.922,55,35.494737
-124.189316,95,35.589907
-3869.1765,125,35.612347
-6071.7334,106,35.648166
-4033.815,159,35.676531
-6216.9404,59,35.760252
-5668.159,47,35.787252
-1511.2422,82,35.847047
-963.2661,91,35.898061
-8822.803,195,35.914991
-1250.6128,43,35.941436
-5660.294,183,35.941436
-4677.779,38,36.00859
-3976.6726,37,36.036023
-296.45398,91,36.053715
-6492.36,196,36.071277
-273.3948,78,36.159438
-1218.3391,45,36.159438
-4677.2393,86,36.181641
-848.83984,59,36.235214
-1068.1738,141,36.286297
-7246.6055,82,36.312858
-6051.3555,57,36.3507
-231.6845,67,36.385885
-223.50151,78,36.462203
-6572.668,149,36.499609
-14590.542,86,36.551816
-3726.7593,197,36.716616
-6070.9,167,36.75372
-4414.0527,90,36.775512
-240.90073,135,36.856029
-5707.904,62,36.921745
-6236.591,48,36.922748
-5021.391,204,37.027146
-777.9146,72,37.10469
-4640.118,140,37.154213
-8691.722,304,37.187261
-5002.7896,74,37.241963
-4734.6187,134,37.241963
-34353.72,762,37.322003
-4154.5366,41,37.3415
-853.6928,69,37.364484
-5309.428,165,37.396306
-1112.7681,69,37.44935
-4385.217,137,37.513904
-446.87375,54,37.555786
-3882.639,82,37.604389
-5389.441,99,37.657954
-20204.15,454,37.680945
-227.7782,106,37.710989
-9949.312,175,37.748317
-1836.0852,55,37.809108
-6883.7744,109,37.830164
-767.85803,44,39.819672
-857.28564,57,39.933477
-6037.158,110,39.996731
-3423.4312,88,40.034296
-4648.114,122,40.085294
-4762.572,99,40.138128
-260.495,62,40.157226
-5098.647,57,40.24869
-219.65112,44,40.269058
-12715.363,259,40.33516
-1446.6345,122,40.391534
-5020.242,89,40.416163
-4180.9214,94,40.442138
-28.588875,72,40.47469
-213.1688,51,40.542793
-5813.9756,48,40.577017
-5079.161,55,40.593883
-5836.1016,109,40.669443
-9769.124,189,40.76504
-4677.106,119,40.786944
-4313.042,92,40.826095
-2963.7544,76,40.860955
-16396.152,442,40.892423
-3490.4607,116,40.919352
-1140.097,45,40.947099
-586.41986,35,40.993504
-4369.48,54,41.062108
-7982.5693,135,41.149832
-4800.969,116,41.221047
-8174.644,152,41.242071
-5188.1475,165,41.324881
-9359.554,303,41.37274
-12848.391,599,41.403842
-2338.335,168,41.473939
-5350.4004,59,41.535679
-4419.4165,119,41.551357
-8451.787,125,41.573754
-6352.3257,53,41.693889
-12381.681,217,41.723978
-9173.759,303,41.766085
-3267.0576,161,41.929739
-61.138443,101,41.981821
-1330.6996,35,42.024954
-3436.1477,220,42.024954
-2583.7952,160,42.074687
-2148.649,193,42.156569
-10160.708,67,42.179396
-5124.935,103,42.283489
-20461.064,426,42.336313
-4806.184,161,42.385295
-15189.724,489,43.956753
-6888.0005,243,43.974076
-9669.724,424,43.991153
-6078.7783,169,44.022443
-4115.297,200,44.089903
-284.32224,53,44.129195
-2299.3042,154,44.183818
-144.30014,64,44.245607
-6492.225,108,44.279739
-6675.2583,237,44.333771
-2587.864,90,44.393816
-1949.0317,67,44.420142
-1779.2607,126,44.451058
-11641.85,194,44.499474
-832.5209,51,44.550291
-142.93019,56,44.605823
-3746.319,137,44.643899
-2440.1038,112,44.643899
-9559.868,243,44.671089
-2280.681,358,44.784367
-2481.5154,51,44.808005
-802.7511,51,44.904879
-5410.0605,113,44.960447
-621.0695,42,45.018595
-836.86743,31,45.096025
-6414.8804,259,45.115659
-8532.0625,261,45.210653
-8653.053,185,45.232225
-349.94135,255,45.286356
-949.8249,122,45.286356
-7879.1016,311,45.340471
-1817.2257,34,45.366313
-5488.704,35,45.426821
-4351.421,103,45.444052
-1647.9409,121,45.504328
-2903.2295,112,45.596605
-9185.253,345,45.611746
-1978.5216,177,45.820059
-7191.4404,211,45.928778
-2296.4927,196,45.997137
-12116.671,271,46.022166
-1302.9323,43,46.044277
-4786.1226,316,46.066582
-9109.264,265,46.231042
-5018.6543,65,46.290432
-7594.3145,410,46.411047
-7379.197,433,46.490479
-3093.4263,151,46.514594
-3391.2327,146,46.534515
-377.2169,60,46.609704
-750.847,63,46.674228
-10195.7705,307,48.252704
-8281.93,61,48.252704
-13369.139,155,48.267648
-1868.6472,41,48.343181
-50.574474,77,48.361509
-490.33017,48,48.385221
-1133.2375,58,48.400742
-2813.986,117,48.41377
-962.1211,40,48.477436
-10651.164,306,48.497624
-1444.7817,38,48.518893
-156.88492,34,48.590015
-9017.535,69,48.616266
-4188.3477,80,48.64933
-6883.8364,60,48.682885
-5856.3096,58,48.69968
-5400.351,34,48.734651
-8112.19,296,48.747688
-3560.7468,32,48.780322
-6387.2627,151,48.848153
-5113.0034,49,48.848153
-71.61314,50,48.902021
-3745.0376,89,49.038567
-676.2159,93,49.101837
-2408.9094,118,49.12244
-4356.483,192,49.193652
-4796.0146,54,49.236677
-5052.034,244,49.293915
-3545.928,112,49.32276
-1375.1869,85,49.403723
-368.52603,101,49.47662
-633.01697,75,49.575886
-1212.3903,121,49.605497
-7825.9893,130,49.625949
-3899.3508,56,49.639477
-8730.651,535,49.685088
-7422.0996,431,49.717817
-5063.71,43,49.763951
-19958.473,427,49.814593
-256.6327,62,49.878665
-3724.9263,79,49.902928
-5275.097,101,49.931948
-2423.801,74,50.007182
-135.37108,138,50.052263
-1985.5226,170,50.112438
-155.44077,52,50.143895
-2402.8225,83,50.169936
-7187.764,118,50.194891
-7896.433,52,50.219856
-11407.532,422,50.279464
-427.07382,62,50.304746
-838.07367,45,50.386675
-3892.6802,109,50.445227
-6227.746,185,50.486166
-2436.88,72,50.520658
-1950.2754,39,50.594311
-6765.4287,155,50.654468
-3620.0603,277,50.716513
-8537.002,54,50.742751
-201.55954,101,50.784342
-7625.9243,159,50.851675
-4006.769,131,50.87223
-5027.449,269,50.931466
