#{"t_start": 1761414296.9378862, "env_id": "None"}
r,l,t
1399.714,1500,12.994952
1175.1925,1500,12.994952
1031.3611,1500,12.994952
920.7514,1500,12.994952
1474.0078,1500,12.994952
946.8708,1500,12.994952
1032.3743,1500,12.994952
882.85266,1500,12.994952
1300.6831,1500,20.2855
984.36066,1500,20.2855
625.4181,1500,20.2855
1382.275,1500,20.2855
1078.9581,1500,20.2855
-973.31165,1500,20.2855
1382.7971,1500,20.2855
1427.1577,1500,20.2855
617.27997,1500,30.134128
753.0562,1500,30.134128
1456.4486,1500,30.134128
1234.6562,1500,30.134128
1402.0377,1500,30.134128
-240.69554,1500,30.134128
1053.7933,1500,30.134128
1468.562,1500,30.134128
-195.10835,1500,37.621505
1177.6167,1500,37.621505
780.10004,1500,37.621505
873.06476,1500,37.621505
1399.5212,1500,37.621505
1457.76,1500,37.621505
792.25323,1500,37.621505
1463.93,1500,37.621505
380.0318,1500,48.044651
1059.1432,1500,48.044651
84.000336,1500,48.044651
1156.5396,1500,48.044651
808.5825,1500,48.044651
1432.0543,1500,48.044651
1097.2764,1500,48.044651
1328.6425,1500,48.044651
-328.7693,1500,55.605573
878.13165,1500,55.605573
1499.6945,1500,55.605573
610.1428,1500,55.605573
1476.2113,1500,55.605573
1466.424,1500,55.605573
-782.779,1500,55.605573
891.0091,1500,55.605573
1154.3254,1500,81.785752
1488.0656,1500,81.785752
725.3086,1500,81.785752
944.3067,1500,81.785752
1496.8278,1500,81.785752
1466.0565,1500,81.785752
336.7794,1500,81.785752
1029.2775,1500,81.785752
-16209.555,1161,87.079158
1352.0288,1500,88.586174
1331.3506,1500,88.586174
1155.8671,1500,88.586174
1429.7407,1500,88.586174
1432.7317,1500,88.586174
1378.0188,1500,88.586174
467.9356,1500,88.586174
1233.4034,1500,95.301989
1292.7021,1500,99.14717
1132.6799,1500,99.14717
1451.466,1500,99.14717
1381.9702,1500,99.14717
962.64514,1500,99.14717
1315.3553,1500,99.14717
1432.3839,1500,99.14717
1439.9893,1500,105.630411
1251.9066,1500,106.381005
1469.5347,1500,106.381005
1369.4861,1500,106.381005
1230.9514,1500,106.381005
1353.8787,1500,106.381005
1453.9766,1500,106.381005
1496.4128,1500,106.381005
1498.3481,1500,112.730659
1498.0231,1500,115.623605
1477.6315,1500,115.623605
1479.6315,1500,115.623605
1397.1676,1500,115.623605
1474.1042,1500,115.623605
1105.2269,1500,115.623605
-7931.948,1500,115.623605
1497.1346,1500,121.346324
472.03687,1500,122.480752
1403.1371,1500,122.480752
1446.5126,1500,122.480752
1108.3387,1500,122.480752
626.2623,1500,122.480752
1479.3909,1500,122.480752
1348.4458,1500,122.480752
1424.2144,1500,128.945167
1046.0415,1500,133.186258
1435.1583,1500,133.186258
1443.0698,1500,133.186258
1278.1005,1500,133.186258
1418.7623,1500,133.186258
1431.2782,1500,133.186258
1281.6815,1500,133.186258
1496.0371,1500,153.082413
1496.2083,1500,153.969756
289.23138,1500,153.969756
1320.7991,1500,153.969756
895.76733,1500,153.969756
1089.869,1500,153.969756
1462.4939,1500,153.969756
745.136,1500,153.969756
1489.3129,1500,160.978026
1230.1372,1500,162.464442
1497.8392,1500,162.464442
1459.2721,1500,162.464442
1493.815,1500,162.464442
1343.945,1500,162.464442
1430.5468,1500,162.464442
1492.3267,1500,162.464442
1480.3695,1500,170.931941
714.35,1500,171.642844
1456.4957,1500,171.642844
1488.3354,1500,171.642844
1238.1196,1500,171.642844
1480.3867,1500,171.642844
1446.3013,1500,171.642844
1499.8949,1500,171.642844
1488.1537,1500,178.324694
308.37265,1500,179.585721
1398.8708,1500,179.59305
1487.7994,1500,179.59305
1455.022,1500,179.59305
1191.399,1500,179.59305
1438.0309,1500,179.59305
1477.8143,1500,179.59305
570.01056,1500,188.829494
1470.8881,1500,189.526232
1421.7317,1500,189.526232
1494.2651,1500,189.526232
1458.2565,1500,189.526232
1405.3281,1500,189.526232
1499.8851,1500,189.526232
1236.7361,1500,189.526232
1480.9188,1500,195.430611
1159.2378,1500,196.765719
1484.2443,1500,196.766737
1460.794,1500,196.766737
1499.1794,1500,196.766737
1423.2484,1500,196.766737
1498.811,1500,196.766737
1499.6771,1500,196.766737
1486.0413,1500,202.898629
1431.495,1500,205.522354
1441.0375,1500,205.522354
1354.5483,1500,205.522354
1426.9175,1500,205.522354
1473.2286,1500,205.522354
1499.144,1500,205.522354
1417.5819,1500,205.522354
1499.0454,1500,225.760045
1397.519,1500,226.503263
709.18756,1500,226.503263
1462.2224,1500,226.503263
1480.4218,1500,226.503263
1497.9082,1500,226.503263
1462.2449,1500,226.503263
1494.7825,1500,226.503263
1478.2223,1500,238.432084
1499.9165,1500,244.812332
1468.8864,1500,244.812332
1472.1161,1500,244.812332
1083.4136,1500,244.812332
1495.7671,1500,244.812332
252.64172,1500,244.812332
1498.399,1500,244.812332
1489.7283,1500,255.301871
1453.1842,1500,257.089696
1486.0793,1500,257.089696
1493.3091,1500,257.089696
1456.9382,1500,257.089696
1464.8589,1500,257.089696
1480.5137,1500,257.089696
1447.2847,1500,257.089696
602.8174,1500,267.71079
1459.0834,1500,274.381998
1471.1542,1500,274.381998
1470.7523,1500,274.381998
1449.7391,1500,274.381998
1471.411,1500,274.381998
1471.2676,1500,274.381998
1408.8119,1500,274.381998
1493.6128,1500,285.294787
1491.9373,1500,287.086223
1482.0459,1500,287.086223
1122.0348,1500,287.086223
1474.2605,1500,287.086223
1496.5122,1500,287.086223
1480.9668,1500,287.086223
1480.6749,1500,287.086223
1295.2667,1500,297.827058
1115.4875,1500,303.777213
1496.6447,1500,303.777721
1496.2708,1500,303.777721
1498.1935,1500,303.777721
1484.444,1500,303.777721
1485.2892,1500,303.777721
1499.2731,1500,303.777721
1426.7166,1500,347.718665
1385.7861,1500,349.469152
1427.418,1500,349.469152
-26331.338,1500,349.469152
1475.4839,1500,349.469152
1499.8444,1500,349.469152
1477.8801,1500,349.469152
1494.5851,1500,349.469152
-10399.242,79,349.828911
-35361.01,168,350.386291
1497.5007,1500,360.291933
1136.6744,1500,366.536578
1456.0135,1500,366.536578
1472.3469,1500,366.536578
1413.9695,1500,366.536578
-12033.612,1500,366.536578
1463.3796,1500,366.938132
1485.1519,1500,367.395364
1200.4274,1500,376.695421
-33545.863,162,377.519573
1436.6179,1500,378.402233
1439.3284,1500,378.402233
619.588,1500,378.402233
1480.2805,1500,378.402233
1426.8414,1500,378.402233
1480.3004,1500,378.76753
-13088.621,110,378.933127
1492.9093,1500,379.252938
-4174.731,169,380.166411
-14912.755,549,385.449387
1482.2437,1500,389.404648
1481.6582,1500,390.353005
