#{"t_start": 1761507197.646183, "env_id": "None"}
r,l,t
-2685.4658,227,54.864189
-852.92896,410,55.082489
-32315.951,504,55.092402
-10282.25,185,55.124442
-9214.331,360,55.545887
-4160.673,225,55.575963
-8367.66,156,55.761345
-4787.319,233,56.008988
-4716.2324,104,59.844687
-11031.843,329,59.860005
-1755.3875,349,60.042718
-14846.955,561,60.085106
-5752.6865,499,60.126457
-10223.934,183,60.192848
-7778.3477,314,60.226995
-2665.7507,142,60.45584
-1139.5504,244,60.475346
-1606.8673,267,60.551751
-5564.785,92,60.794683
-626.309,232,60.874342
-8762.263,551,61.080615
-17624.176,317,61.096561
-1608.1571,159,61.109911
-2972.3977,330,61.420509
-2028.8755,180,61.50986
-7705.374,140,61.643173
-2684.4927,290,61.729399
-5949.2056,71,62.000868
-194.26363,237,62.327861
-2309.3506,325,62.358983
-9113.401,192,62.392598
-8335.596,403,62.503676
-186.98062,92,62.725552
-4580.9126,326,62.800083
-7789.5894,742,62.97496
-9699.61,492,63.003466
-4081.4517,197,63.153291
-12012.631,309,63.29559
-9057.461,190,63.334585
-10298.73,147,63.462042
-3930.6902,215,66.614399
-10420.714,374,66.84002
-2290.08,295,67.159362
-921.7271,257,67.195143
-2506.2676,120,67.352484
-9454.999,191,67.428719
-9956.879,338,67.513855
42.264816,109,67.68253
-5927.4995,165,68.175014
-15423.453,556,68.290628
-2620.3694,224,68.318811
-4455.982,355,68.803893
-2775.2205,657,69.014222
-756.27686,182,69.147015
-912.29333,207,69.22593
-4862.843,397,69.382988
188.87872,479,69.513876
-3697.9773,126,69.647806
-10717.631,214,84.513764
-11655.432,275,84.542594
-19533.6,876,84.600014
-9746.3,215,84.750115
-35.87657,128,84.836575
-883.4865,223,84.852567
-1297.8055,347,84.986552
-11756.456,595,85.041756
-5067.0938,131,85.093136
-2724.2341,201,88.06826
-3476.9265,301,88.141711
-4240.476,180,88.411887
-6542.841,198,88.476457
-10459.643,332,88.578734
-2083.325,227,88.981563
-2469.5952,272,88.999492
174.5428,250,89.059708
-2415.556,286,89.157721
-1892.3918,257,89.190617
-1017.48944,180,89.291952
-147.28595,278,89.577313
-1471.4668,136,89.619306
-6483.907,158,89.641855
-2171.35,149,89.781211
-5989.538,227,89.901102
-6216.039,212,90.095132
-1267.7366,292,90.265649
-13921.846,199,90.407119
-2786.6882,153,90.515152
-2355.9697,247,90.580496
-4661.6035,307,90.935008
-13455.511,148,90.999983
-7686.8945,416,91.076807
-3479.1904,715,91.093377
-3543.338,87,91.22514
-9180.765,265,91.346193
28.70939,61,91.378909
-11110.515,359,91.410436
-17462.705,444,91.496878
-8463.295,245,91.543452
-3307.6145,192,91.592499
-563.69696,95,93.631443
-9353.214,198,93.710252
-11441.605,224,93.749201
-5579.264,152,93.810491
-6485.923,399,93.918566
-47666.66,640,93.989498
-6979.138,276,93.992503
-507.8165,171,94.052367
-1482.3685,119,94.308031
-2295.227,207,94.348202
-11182.0205,462,94.525254
-15381.389,233,94.557075
-4868.0586,200,94.854851
-4609.8774,72,94.890807
-10683.586,417,95.608661
-7147.4346,560,95.744067
-28074.94,442,95.781576
-661.18524,397,95.918814
-2091.9424,357,95.983053
-3087.5103,350,96.158544
-1817.2878,494,96.260224
-9096.973,367,96.291349
-7660.29,185,96.391886
-7835.4897,231,96.694172
-711.1919,112,96.725161
-10900.943,276,96.874456
-14526.556,285,97.079051
-13307.449,219,97.195717
-8524.137,364,99.736154
-6743.4785,135,99.778103
-1838.4839,142,99.898063
-690.73914,93,99.944201
-7100.2856,295,100.009929
-146.8159,152,100.096095
-11872.075,555,100.31956
-7476.862,142,100.63473
-20994.482,352,100.702236
-3073.09,279,100.964469
-1971.7731,140,101.239103
-27062.531,732,101.276055
-7226.322,155,101.360991
-5574.1465,643,101.402378
-1017.5912,379,101.54466
-14872.904,445,101.669072
-1288.5178,116,101.809173
-9170.369,238,101.975356
-22905.459,360,102.000058
-1840.705,159,102.029424
-1745.7512,179,102.160147
-564.9416,179,102.196655
-771.15515,87,102.501963
-906.5303,233,102.542264
-5162.7417,166,102.654079
-505.80203,230,102.843046
-759.8307,257,102.935373
-1005.8369,96,103.158407
-3395.9868,94,103.258423
-21944.895,414,103.335816
-623.34656,216,108.825755
-7104.396,257,108.891819
-80.44312,612,109.69501
-5983.257,465,109.730195
-2723.2354,160,110.071591
-5474.801,197,110.411369
-2415.7617,230,110.511982
-1723.6615,300,110.675467
-16160.917,503,110.844348
-1216.6665,89,111.094604
-4561.963,336,111.131819
-12559.882,249,111.618164
-6320.5767,286,111.875167
-598.7266,109,111.94908
-20429.676,196,112.110868
-14809.297,263,112.291455
-1367.7904,362,112.608907
-11641.844,340,113.042931
-7323.327,322,113.165377
-344.29187,107,113.24488
-6526.4644,233,113.341829
-6741.641,236,113.498604
-5238.939,299,113.698652
-675.6665,244,113.744472
-16920.43,391,114.008359
-3027.6438,120,114.327745
-867.9419,198,114.381657
-3202.8337,267,114.60988
-6805.949,213,114.694883
-23310.096,275,114.78739
-335.9374,96,114.936856
-2339.0757,140,115.141753
-3503.6772,228,115.275391
-17068.729,357,115.367934
-1681.4425,132,121.152111
-698.93835,169,121.217535
-825.13904,238,121.49403
-7616.6797,179,121.631429
-8342.307,437,121.663416
-3020.3384,237,122.096368
-983.16437,112,122.171218
-2509.1462,122,122.327839
-17763.611,242,122.526111
-7927.8525,259,122.683185
-257.3872,365,122.899591
-9173.373,227,122.949676
-947.59784,93,123.060933
-204.48325,80,123.15852
-11125.657,540,123.198558
-243.45506,216,123.376711
-6014.0435,216,123.583272
-1071.0922,202,124.040491
-2801.1992,199,124.234433
-2301.9927,409,124.427276
-2067.8699,244,124.481998
-541.3514,50,124.765829
-29085.912,285,125.13507
-3493.6821,409,125.210924
-22097.621,438,125.794105
-8329.951,194,125.881314
-1409.7034,277,126.027639
-1447.5886,147,126.069275
-5588.5527,185,126.227111
-9916.908,384,126.291634
-2514.8918,367,126.396235
-4782.0195,142,126.648747
-13112.924,135,131.97889
-2423.4604,250,132.409823
50.1935,154,132.465987
-580.3298,288,132.52498
-22367.318,817,132.6607
-13749.789,288,132.829988
-5508.3145,265,132.871064
-510.10764,147,132.871064
-13443.127,209,133.585933
-18391.506,184,133.658805
-3854.559,156,133.68471
-892.76263,156,133.71603
-4480.03,161,133.759931
-352.20297,241,133.887619
-11143.524,553,134.164862
-15274.815,161,134.716545
-1202.301,456,134.932166
-4461.626,238,134.991391
-10395.73,256,135.113511
-32316.836,325,135.411196
-745.7581,314,135.836148
-10562.971,420,135.993736
-1457.8438,183,136.083195
-4620.8887,206,136.125134
-5673.64,312,136.438975
-2821.912,101,136.658017
-6682.879,289,136.961023
-1713.1259,159,137.243986
-2865.9058,232,142.769659
-15516.634,684,142.830407
-15842.069,273,142.944574
-816.1002,114,143.070446
-30282.396,350,143.253143
-1767.6171,104,143.542903
-2711.2825,140,143.661367
-6513.6567,144,143.865052
-5802.528,383,144.227443
-7293.463,230,144.460404
-2441.6086,167,144.545108
-1047.9486,206,144.660964
-27816.533,838,144.981513
-3968.8174,221,145.075358
-2221.3438,425,145.098552
-9339.524,428,145.215944
-5518.7964,80,145.549591
-384.61502,240,145.593117
-473.11658,184,145.632694
-349.90814,179,145.734168
-2282.8447,143,146.027283
-9772.127,183,146.085038
-343.27103,84,146.208228
-369.8135,115,146.307393
-11082.398,366,146.594074
-321.59888,275,147.087766
-714.3531,372,147.174756
-3102.895,184,147.282131
-6623.355,252,147.412657
-10186.758,395,147.759455
-5074.3374,152,148.091699
-2191.0103,286,148.12518
-6616.3506,430,152.727148
-1013.5679,139,153.035505
-2212.153,327,153.079246
-18707.75,355,153.324588
-3819.9424,256,153.385798
-17258.914,592,153.645535
-8292.495,245,154.283337
-15561.553,457,154.343776
-1698.8368,165,154.549859
-1465.2844,380,154.698686
-307.49277,106,155.211443
-17411.893,341,155.333282
-3632.5422,247,155.899462
-9879.015,358,155.940739
-5559.681,142,156.227709
-2768.8635,244,156.248508
-21884.447,491,156.281624
-10519.341,319,156.366862
-15435.751,460,156.39141
-947.6515,208,156.558424
-1166.6265,61,156.661544
-1647.9514,149,157.127898
-5724.5176,210,157.455126
-13378.461,275,157.557899
-3995.8381,258,158.025112
-3486.0894,311,158.174696
-20561.191,344,158.376067
-9161.053,221,158.446862
-7566.8022,327,158.566026
-3841.3357,114,163.365082
-3267.5928,265,163.459433
-3964.5635,161,163.714748
-614.8378,212,163.784541
-1742.0717,305,164.168792
-8216.265,433,164.365406
-12743.1875,156,164.396497
-1979.7677,127,164.515601
-9591.912,312,164.721006
-4014.168,199,164.879924
-20452.885,804,165.027189
-3134.885,119,165.075249
-1231.6289,146,165.332155
-3890.878,167,165.658475
-1199.5151,270,166.053442
-15789.381,526,166.560817
-3674.453,290,166.6773
-9678.212,259,166.6773
458.90967,511,167.176657
-5435.263,256,167.223766
-10512.498,390,167.338243
-30181.047,336,167.376487
-445.38547,164,167.58923
-20294.82,232,167.94466
-10745.203,133,168.07782
-4820.361,207,168.376925
-6944.437,249,168.565786
-10074.185,209,169.026772
-731.0606,560,169.113883
-12.065629,220,174.170582
-5756.0864,369,174.291077
-483.2898,348,174.381081
-11283.708,544,174.482267
-431.73218,104,174.613782
-2284.01,113,174.749316
-3010.2024,106,175.284778
-4294.093,363,175.310765
-3610.7156,430,175.86919
-5485.8594,274,175.918447
-3003.6685,317,175.990998
-15335.521,320,176.281825
-16618.86,359,176.589008
-7830.336,415,176.661934
-8708.081,260,176.798891
-2830.5046,170,176.960831
-5367.642,306,205.160127
-2748.1047,211,205.446173
-1361.6198,344,205.66488
-24190.012,326,206.165123
-14880.333,419,206.342335
-1008.464,195,206.456046
-28166.883,619,206.743348
-6417.7954,151,206.9764
-2139.489,182,211.450358
-24098.05,864,211.543608
-16733.139,246,211.698627
-7314.9575,489,211.787527
-16263.02,743,212.19333
-1115.8938,213,212.19333
-3247.5347,268,212.265384
-727.4451,117,212.463861
-2071.08,166,212.523991
-6641.5605,562,212.77427
-8827.582,243,212.867326
-4392.0786,229,213.047931
-117.43399,142,213.124262
-3509.2012,196,213.593611
-7229.4814,161,213.706192
-5253.8647,286,213.872723
-5869.5034,282,214.134609
-3920.0305,212,214.327956
-6909.0493,399,214.522115
-767.0434,289,214.552855
-9276.167,203,214.781729
-3795.8086,226,215.008191
-17927.908,384,215.377488
-145.34164,192,216.026791
-13111.854,278,216.108304
-1731.8451,172,216.195077
-5793.332,264,216.259808
-24370.219,379,216.290802
-5448.0312,271,216.347744
-2614.1367,160,216.437001
-1067.4818,91,216.807485
-6207.982,86,216.855095
-7033.673,446,216.976142
-5538.158,184,217.256854
-5003.541,247,222.144967
-7145.8823,259,222.426349
-2576.183,213,222.59059
-2391.6309,229,222.697418
-1834.4296,243,222.971719
-33028.836,404,223.099309
-1396.1072,146,223.398094
-17866.74,449,223.529468
-1533.335,169,223.707468
-2196.1506,134,223.802822
-4080.9602,140,223.942731
-143.53815,410,224.276154
-557.94055,189,224.522423
-7282.009,166,224.656048
-112.62608,137,224.723723
-22102.42,415,224.757683
-1079.0852,206,224.99012
-4415.696,276,225.163581
-15632.747,411,225.204363
-6548.3774,292,225.881979
-2943.1829,265,226.17844
-5159.722,289,226.241582
-8804.195,360,226.665792
-3370.1104,158,226.834594
-7458.7314,300,226.909507
-2451.3115,112,227.007187
-9862.31,401,227.473157
-995.63544,111,227.556648
-8420.24,574,232.614707
-3198.682,244,232.746002
-3747.6174,237,233.180492
-3054.3135,524,233.527197
-29451.23,467,233.723481
-1817.6661,244,234.010484
-11357.358,528,234.131053
-17681.928,989,234.411836
-6986.356,221,234.709273
-3004.6978,424,234.873673
-2671.3757,236,235.00693
-14778.731,202,235.126132
-9331.104,615,235.196694
-1411.3073,177,235.414468
-3353.4314,67,235.524863
-17520.803,443,235.651571
-12094.761,164,235.935038
-2048.5342,88,236.016003
-3341.9019,149,236.056773
-2277.7358,411,236.415912
-4498.0337,299,236.582049
-5165.312,378,236.834921
-6195.8457,144,237.162829
-21925.043,292,237.224755
-12003.031,275,237.501251
-857.072,403,237.615344
-11276.062,336,237.83014
-4703.472,353,237.886416
46.44693,138,244.060978
-21344.545,152,244.12419
-2961.5432,239,244.262023
-3176.389,200,244.692956
-707.9959,165,244.830466
-5774.599,180,244.949306
-20967.07,467,245.206656
-12299.388,189,245.275376
-10994.753,248,245.431281
-4638.3564,319,245.465938
-2442.6782,167,245.85173
-4007.385,207,245.948996
-9210.033,372,246.147628
-3738.1719,213,246.566642
-3629.964,362,246.655835
-2432.436,230,246.723428
-3372.062,126,246.854834
-1957.497,304,246.973444
-2831.8994,202,247.116191
-41.944004,46,247.242132
-4883.459,85,247.242132
-177.50934,140,247.493719
-824.7928,72,247.62566
-2268.4714,361,247.859433
-968.4649,125,247.907377
-4798.6016,160,248.44691
-26942.309,648,248.735474
-11651.331,249,248.794
-5275.267,430,248.925295
-4993.2827,356,249.01527
-3767.6636,129,249.170888
-5366.769,88,249.310376
-8113.3384,280,249.395223
23.414728,42,249.613377
-1379.9347,205,255.498628
-16872.422,288,255.732641
-942.715,220,256.211716
-10478.095,345,256.510604
-11469.406,784,256.6109
-10674.816,403,256.643111
-25447.322,391,256.94455
-11790.293,661,257.014666
-3108.5908,189,257.39664
-4065.8071,151,257.459996
-886.8481,285,257.496661
-475.58563,203,257.875828
-15704.406,197,258.191633
-562.34564,130,258.269047
-169.3745,138,258.298341
-929.09766,118,258.575755
-12706.59,511,258.628945
-1646.5686,205,258.690104
-1485.7659,300,258.818141
-952.1054,90,258.87622
-3624.1426,80,259.129089
-12217.165,417,259.206188
-3504.1008,258,259.726444
-85.64064,158,259.757159
-135.67732,148,259.965064
-2667.8154,338,260.543276
-804.474,438,260.76549
-8753.667,355,260.798873
-7941.4375,158,260.841352
-281.80438,203,260.909672
-7767.882,248,266.673587
-391.57086,159,267.356863
-6141.1924,161,267.410535
-10671.451,165,267.498243
-3993.0952,233,267.775734
-3620.745,285,267.863381
-5442.418,619,268.291373
-503.07526,172,268.317074
-4808.286,116,268.494178
-39.81823,289,268.994017
-386.03723,107,269.04439
-5865.9395,375,269.408567
-4019.9854,88,269.523098
-12148.082,1000,269.79636
-571.3441,179,270.001446
-9306.918,587,270.025528
-15911.532,361,270.276088
-7268.8633,186,270.602973
-9481.45,556,270.859327
-451.04767,134,271.087805
-1204.836,182,271.120919
-10312.975,206,271.276333
-437.47168,274,271.459991
-992.571,143,271.493712
-5274.869,559,271.52325
-5478.763,171,271.89507
-1218.9285,87,272.004993
-6394.293,141,272.323463
-2794.398,92,272.542307
-11743.36,249,278.44409
-10182.013,234,278.728134
-15129.919,273,278.765423
-3517.5356,138,278.993642
-3482.361,239,279.192681
-11603.837,134,279.222341
-4800.396,395,279.37103
-7002.003,168,279.508421
-1651.2148,157,279.898066
-5314.955,796,279.999071
-1353.9768,151,280.297637
-11983.613,329,280.602679
-8227.241,133,280.633007
-1130.1426,279,280.772088
-5584.1284,316,280.971189
-17058.008,340,281.222931
-1508.366,110,281.273207
-1441.4895,502,281.601482
-2713.1284,121,281.664807
-5098.349,207,281.92902
-9220.162,349,281.959122
-4024.9622,103,282.24329
-16341.77,382,282.468891
-8836.2,151,282.498222
-12835.145,239,282.617722
-663.3313,170,282.922472
-82.57031,142,283.308757
-2439.5393,244,283.642291
-19350.355,436,283.776248
-16294.001,398,284.197315
-7662.986,263,289.503207
-8358.383,127,289.591964
-9912.557,228,289.716852
-1269.5133,204,289.939173
-118.270164,96,290.393285
-6019.1943,150,290.694756
-10647.424,500,290.694756
-1319.5613,139,291.136878
-3050.6804,67,291.391565
-28678.154,590,291.72692
-3389.5625,404,292.470451
-3466.0334,373,292.545232
-5680.1455,183,292.653628
-1771.4658,61,292.908858
-1822.3462,331,293.358406
-6167.903,367,293.390554
-2966.6357,164,293.810556
-25868.646,319,294.042384
-28783.713,1273,294.173544
-1607.2936,122,294.867081
-3645.8445,243,294.926235
-10091.802,542,295.160007
-5166.93,248,295.324506
-3869.6948,98,295.516267
-19456.969,361,295.624492
-3313.0352,393,296.396372
-8045.2554,271,301.858843
-6373.4287,168,301.892376
-1920.5083,592,302.032315
18.426367,50,302.132406
-8127.7476,189,302.214882
-7891.36,263,302.340205
-130.31244,64,302.456568
-18676.773,777,302.813534
-5827.9053,120,303.106278
-15217.811,177,303.156875
-3021.5002,175,303.214084
-5323.6235,73,303.588104
-4462.273,335,303.863235
-1808.7048,132,303.863235
-2069.7122,65,304.197423
-8060.0967,421,304.619591
-4423.1797,189,304.843654
-2237.2124,527,304.868949
152.57912,248,304.902766
-150.2744,87,305.119706
-34947.38,813,305.210477
-7831.3174,394,305.369998
-3250.4546,216,305.417736
-323.57596,175,305.848201
-1247.507,201,305.964216
-559.802,128,306.02239
-3977.6353,244,306.649376
-27506.0,369,306.824569
-14400.8955,791,307.065343
-2518.594,225,307.156862
-19401.434,385,307.246198
-397.08203,278,307.345377
-371.01227,131,307.404343
-320.71048,284,307.566902
-905.83795,132,669.114663
-1283.9651,167,669.344618
-12158.077,188,669.698146
-3640.9656,665,670.340969
-2265.4648,259,670.417867
-3798.5598,200,670.803015
-3718.1982,326,671.072838
-20905.576,341,700.114383
-446.39938,491,700.203086
-29.689838,100,700.467379
-6794.1084,370,700.731727
-10744.688,347,700.83871
-4040.4268,336,701.160615
-1658.3427,359,701.253821
-5544.12,258,701.416957
-3931.896,169,701.466374
-1480.6735,260,701.590381
-27405.467,424,701.713704
-1550.0503,213,702.060239
-210.1975,116,702.193832
-29065.502,471,702.244571
-18850.787,211,702.342607
-2555.4543,75,702.393911
-33273.527,372,702.442132
-2296.9316,247,702.514095
-1773.2135,298,702.538686
-5335.138,265,702.727515
-14812.414,195,702.986801
-4093.661,150,703.011759
-1642.0985,214,706.463777
-1050.0953,160,706.500415
-12477.428,223,706.653993
-132.35735,143,706.915468
-6498.2896,306,706.939989
-24984.994,385,707.377026
-6158.507,352,707.461684
-19483.053,296,707.566648
-44.071266,162,707.609246
-11368.689,221,707.84177
-6909.8843,114,708.046781
-4137.9663,398,708.105918
-4953.1533,424,708.211798
-1782.6167,84,708.478353
-4377.362,468,708.570445
-24243.795,214,708.820353
-901.95074,117,709.137275
-12724.617,421,709.51084
-3309.5105,270,709.660779
-2044.4973,117,709.877207
-8074.419,197,710.069993
-2941.9841,355,710.081993
-1432.6007,149,710.59691
-5872.4487,547,710.637117
-9378.471,652,711.114341
-299.77634,207,711.560953
-2209.8767,474,711.775088
-10358.714,182,711.896299
-2318.1726,340,718.308868
-206.21877,371,719.045609
-5670.712,257,719.196548
-6499.408,339,719.377197
-9030.232,229,719.537683
-4816.108,201,719.56668
-3391.4878,220,719.782363
-2706.5845,121,719.90781
-764.7752,65,719.975811
-5748.092,239,720.135061
-476.2418,113,720.303964
-5418.3574,113,720.664317
-1599.9973,221,720.920207
-5706.911,264,721.08694
-5676.321,208,721.353183
-3013.3115,180,721.723729
-6462.8438,245,721.767953
-12750.942,837,721.986398
-2292.4858,180,722.120139
-9530.093,244,722.891678
-6165.8013,403,722.978373
-2798.7551,182,723.367031
-8987.412,213,723.434091
-8794.692,437,723.692385
-3969.9343,352,724.057267
-12155.099,693,724.49006
-220.3148,189,724.573504
-7471.4287,271,724.652944
-2213.923,317,724.970132
-9897.434,228,725.110758
465.83298,531,725.152991
-41.458466,25,730.46175
-11550.386,344,730.743783
-9773.583,186,730.826838
-1038.1007,259,730.864425
-1193.3398,207,731.091348
-2533.084,153,731.118787
-349.9554,144,731.594972
-1474.451,316,732.425866
-8378.266,242,732.593497
-1299.3341,370,732.622649
-4709.4316,169,732.692975
-20587.611,341,732.99008
-27337.041,601,733.481148
-6096.178,143,733.532539
-9666.634,89,733.990151
-7090.4614,224,734.226147
-6476.8735,609,734.461053
-2238.6753,324,734.461053
-3293.6602,210,734.6234
-78.26879,76,734.888329
-5252.3555,130,735.208393
-13147.447,528,735.677493
-23081.385,798,735.77149
-18262.234,275,735.807693
-2811.0496,263,736.164293
-8991.464,381,736.202938
-610.792,69,736.262721
-16823.17,664,736.335718
-4789.182,259,736.478667
-3200.5544,102,736.478667
-1180.7028,267,742.456585
-1053.7013,207,742.745043
-5864.4526,150,742.863542
-1785.4164,152,743.026928
-1109.7308,159,743.252282
-2223.6929,285,743.802914
-5484.987,197,743.879181
-11635.031,262,743.917681
-4796.968,106,743.964401
-5594.286,79,744.44412
-18906.0,297,745.058871
-3353.7014,457,745.184683
-624.46265,386,745.598357
-7126.4907,399,745.971508
-362.56595,334,746.476361
-10739.625,137,746.625399
-5245.401,154,747.117728
-5355.6064,288,747.284265
-26601.89,319,747.441563
-14018.694,500,747.790759
-4379.2363,151,747.836432
-11252.659,571,748.393709
-7412.246,256,748.535287
-5177.9385,154,748.609202
-12063.739,543,748.776161
-7243.934,315,749.720698
-1349.9446,140,749.869591
-6744.8022,345,756.343984
-1642.868,267,756.708016
-23250.953,365,756.839607
-12731.873,144,756.927015
-9625.428,377,756.976274
-1725.8431,187,757.35959
-1062.8601,368,757.407554
-351.20584,182,758.186318
-7842.1064,247,758.425684
-8553.602,211,758.722284
-8758.43,229,758.87204
-2080.647,406,759.53132
-27708.686,449,759.71933
-10948.536,175,759.796357
-20600.541,752,759.965019
-3687.4897,103,760.442876
-5568.885,367,760.702338
-1376.3036,160,760.772344
-1356.133,226,760.989295
-41440.957,723,761.115293
-24245.623,524,761.469666
-1307.7556,164,761.500964
-1779.4039,139,761.833673
-360.04376,207,762.022616
-17327.791,240,762.286322
-1680.9136,174,762.625869
