#{"t_start": 1761386568.3107293, "env_id": "None"}
r,l,t
1399.714,1500,33.574489
1175.1925,1500,33.574489
1031.3611,1500,33.574489
920.7514,1500,33.574489
1474.0078,1500,33.574489
946.8708,1500,33.574489
1032.3743,1500,33.574489
882.85266,1500,33.574489
1300.6831,1500,48.754794
984.36066,1500,48.754794
625.4181,1500,48.754794
1382.275,1500,48.754794
1078.9581,1500,48.754794
-973.31165,1500,48.754794
1382.7971,1500,48.754794
1427.1577,1500,48.754794
617.27997,1500,72.45892
753.0562,1500,72.45892
1456.4486,1500,72.45892
1234.6562,1500,72.45892
1402.0377,1500,72.45892
-240.69554,1500,72.45892
1053.7933,1500,72.45892
1468.562,1500,72.45892
-195.10835,1500,91.521327
1177.6167,1500,91.521327
780.10004,1500,91.522696
873.06476,1500,91.522696
1399.5212,1500,91.522696
1457.76,1500,91.522696
792.25323,1500,91.522696
1463.93,1500,91.522696
380.0318,1500,115.386316
1059.1432,1500,115.386316
84.000336,1500,115.386316
1156.5396,1500,115.386316
808.5825,1500,115.386316
1432.0543,1500,115.386316
1097.2764,1500,115.386316
1328.6425,1500,115.386316
-328.7693,1500,128.640806
878.13165,1500,128.640806
1499.6945,1500,128.640806
610.1428,1500,128.640806
1476.2113,1500,128.640806
1466.424,1500,128.640806
-782.779,1500,128.640806
891.0091,1500,128.640806
1154.3254,1500,183.386959
1488.0656,1500,183.386959
725.3086,1500,183.386959
944.3067,1500,183.386959
1496.8278,1500,183.386959
1466.0565,1500,183.386959
336.7794,1500,183.386959
1029.2775,1500,183.386959
-16209.555,1161,194.300837
1352.0288,1500,196.072378
1331.3506,1500,196.072378
1155.8671,1500,196.072378
1429.7407,1500,196.072378
1432.7317,1500,196.072378
1378.0188,1500,196.072378
467.9356,1500,196.072378
1233.4034,1500,208.37519
1292.7021,1500,215.134312
1132.6799,1500,215.134312
1451.466,1500,215.134312
1381.9702,1500,215.134312
962.64514,1500,215.134312
1315.3553,1500,215.134312
1432.3839,1500,215.134312
1439.9893,1500,228.095757
1251.9066,1500,229.919665
1469.5347,1500,229.919665
1369.4861,1500,229.919665
1230.9514,1500,229.919665
1353.8787,1500,229.919665
1453.9766,1500,229.919665
1496.4128,1500,229.919665
1498.3481,1500,241.860402
1498.0231,1500,248.594926
1477.6315,1500,248.594926
1479.6315,1500,248.594926
1397.1676,1500,248.594926
1474.1042,1500,248.594926
1105.2269,1500,248.594926
-7931.948,1500,248.594926
1497.1346,1500,260.337176
472.03687,1500,262.740701
1403.1371,1500,262.740701
1446.5126,1500,262.740701
1108.3387,1500,262.740701
626.2623,1500,262.740701
1479.3909,1500,262.740701
1348.4458,1500,262.740701
1424.2144,1500,277.945341
1046.0415,1500,286.67737
1435.1583,1500,286.67737
1443.0698,1500,286.67737
1278.1005,1500,286.67737
1418.7623,1500,286.67737
1431.2782,1500,286.67737
1281.6815,1500,286.67737
1496.0371,1500,338.855933
1496.2083,1500,340.789036
289.23138,1500,340.789036
1320.7991,1500,340.789036
895.76733,1500,340.789036
1089.869,1500,340.789036
1462.4939,1500,340.789036
745.136,1500,340.789036
1489.3129,1500,354.112009
1230.1372,1500,356.0043
1497.8392,1500,356.0053
1459.2721,1500,356.0053
1493.815,1500,356.0053
1343.945,1500,356.0053
1430.5468,1500,356.0053
1492.3267,1500,356.0053
1480.3695,1500,373.483463
714.35,1500,376.061597
1456.4957,1500,376.061597
1488.3354,1500,376.061597
1238.1196,1500,376.061597
1480.3867,1500,376.061597
1446.3013,1500,376.061597
1499.8949,1500,376.061597
