#{"t_start": 1761220028.0559645, "env_id": "None"}
r,l,t
1457.6039,1500,249.799562
1417.0165,1500,249.799562
1397.1923,1500,249.799562
1185.0066,1500,252.728047
1475.3263,1500,255.184144
1434.9515,1500,255.184144
1453.3312,1500,255.184144
1493.7109,1500,255.184144
1421.248,1500,255.184144
-11548.55,1500,255.184144
1456.3826,1500,255.184144
-28378.35,301,257.485301
-886.806,372,257.717734
1495.2104,1500,258.311407
1139.4143,1500,262.189896
1422.8102,1500,262.189896
1423.1976,1500,262.189896
1395.9491,1500,262.189896
1472.8212,1500,262.189896
-11635.363,83,262.418873
1455.0087,1500,263.062269
1455.7028,1500,263.270351
1458.7802,1500,263.855502
1498.5397,1500,267.836635
1488.3337,1500,267.836635
1481.8776,1500,267.836635
1328.0653,1500,267.836635
1482.3771,1500,268.064678
1471.2322,1500,270.072455
1441.4291,1500,270.264555
1433.1565,1500,270.866922
-12743.437,1073,273.995832
-17821.46,168,274.470542
1432.1835,1500,274.959847
1470.7074,1500,274.959847
1365.4125,1500,274.959847
1357.7426,1500,274.960274
1272.0233,1500,275.765948
1268.753,1500,275.986612
-1204.9705,1500,291.174964
1484.2864,1500,295.179582
1495.0853,1500,295.758488
1467.4001,1500,295.758488
994.6256,1500,295.758488
1488.8214,1500,295.758488
1475.6489,1500,298.58942
1430.9286,1500,298.836384
-45701.492,423,298.98925
1494.6017,1500,299.418062
1479.9132,1500,303.233485
1194.798,1500,303.840411
1499.5476,1500,303.840411
1465.3016,1500,303.840411
-25523.613,147,304.281751
-21842.129,110,304.620012
1462.7072,1500,304.748986
1458.6053,1500,305.008095
1428.1116,1500,305.181251
-15321.861,132,305.228428
-177.25224,1500,305.740479
-17940.617,377,309.868912
1497.6904,1500,310.937119
1461.247,1500,311.420692
1205.062,1500,311.420692
1499.5952,1500,312.099471
535.42944,1500,314.236273
-11428.877,130,314.294848
1496.2699,1500,314.434538
1498.2739,1500,314.479372
1439.7098,1500,316.044252
1282.7911,1500,319.111883
1455.6599,1500,319.669031
1455.5459,1500,319.669031
1197.6609,1500,320.737667
1449.4905,1500,320.802844
1427.0592,1500,320.977414
1441.9409,1500,321.020563
-1716.5793,231,321.464661
1313.8811,1500,323.963918
1487.044,1500,324.985486
1481.1448,1500,325.47718
1462.3632,1500,325.47718
-13708.206,1313,326.268745
1474.3551,1500,328.295977
-11867.035,404,328.353911
1305.4266,1500,328.425346
1373.7542,1500,328.988811
1381.6235,1500,330.147719
1388.4645,1500,331.344244
-8773.856,131,333.496447
1472.4128,1500,333.671244
1496.59,1500,334.486303
-10018.601,334,334.661568
1313.4755,1500,334.974824
1484.004,1500,335.030339
1254.984,1500,335.106535
-1521.1411,1500,335.592681
1498.2638,1500,338.401704
-16562.559,615,338.604949
-22385.277,816,339.25759
-17286.836,1135,339.777794
1401.9934,1500,340.014344
1480.58,1500,354.843804
-35670.664,914,355.260238
1498.4415,1500,355.301077
1292.9186,1500,357.590896
1473.3998,1500,358.823848
1453.4042,1500,359.444855
1476.7869,1500,359.955945
1499.0021,1500,361.817978
1499.7485,1500,362.558047
1432.2985,1500,362.98679
1400.7362,1500,363.034676
-8608.854,90,363.255287
1499.4885,1500,363.722753
-19588.467,616,363.786551
1233.0057,1500,366.701305
1499.8882,1500,367.378277
1495.2021,1500,367.987129
-10086.463,296,368.883505
1497.2153,1500,368.958956
-15023.776,1500,369.351993
1429.9579,1500,369.57948
-30622.627,288,371.45195
955.1986,1500,371.660863
1499.2699,1500,371.734716
-16090.123,113,372.110616
1498.8269,1500,372.931476
-21824.441,319,373.029163
1463.2957,1500,373.526169
1225.9225,1500,376.368679
1480.848,1500,376.854926
1499.4568,1500,377.086313
1359.9061,1500,377.279109
1441.9675,1500,377.528596
1241.0189,1500,378.810907
1355.9318,1500,380.470853
1475.076,1500,380.976436
1341.1499,1500,382.2116
1200.3391,1500,382.682431
1487.873,1500,382.931448
1488.3378,1500,383.191676
1499.9946,1500,385.118115
1422.9805,1500,386.262041
1445.3026,1500,386.367571
-2152.2903,919,386.612897
1287.9513,1500,386.946645
1486.1499,1500,390.419865
1434.9106,1500,390.680717
1366.477,1500,390.881705
1443.0333,1500,391.107853
1436.7699,1500,392.359855
1499.2072,1500,392.469823
1495.7145,1500,394.458902
1484.0284,1500,394.774832
-9786.151,712,396.312535
1370.4022,1500,396.688098
1183.9452,1500,396.912867
1334.2411,1500,397.124928
1414.8635,1500,397.327357
-2153.7349,390,400.741616
1486.9906,1500,414.952245
1499.9065,1500,415.317392
-15612.826,98,415.661436
1498.3685,1500,415.686395
1499.8729,1500,418.920084
1339.5491,1500,419.287153
1480.114,1500,419.506275
1494.1606,1500,419.714344
-12848.139,688,420.977306
1326.0662,1500,421.151547
1348.6415,1500,421.237515
1496.6761,1500,423.718426
1466.372,1500,423.741986
-19528.006,363,424.714001
1334.4464,1500,425.432832
1460.8256,1500,425.680541
1349.4489,1500,425.87392
-2354.2686,698,427.990464
1377.8683,1500,428.490495
1368.3259,1500,428.662986
1329.917,1500,428.777928
1405.5573,1500,429.468172
1352.5242,1500,432.801218
1479.8926,1500,433.040864
1354.8213,1500,433.246142
-24744.262,272,433.817155
1486.9263,1500,434.006074
1487.5898,1500,434.438776
1325.1753,1500,434.649556
1365.5382,1500,434.735577
1456.2471,1500,435.311939
-17285.121,104,437.173016
-17040.955,792,437.76541
1499.9852,1500,438.707066
1499.1333,1500,439.103269
-26055.809,749,439.270338
-26198.176,659,439.547803
