#{"t_start": 1761314279.3672764, "env_id": "None"}
r,l,t
-551.87744,1500,101.695775
161.27405,1500,103.493762
105.798195,1500,103.603518
17.212227,1500,103.603518
-25019.266,256,103.971058
166.4552,1500,104.125071
-246.77106,1500,104.142863
251.26628,1500,104.409128
134.14534,1500,104.673289
290.13443,1500,105.639304
-55.71259,1500,106.533732
286.58594,1500,106.644698
-1997.9624,1500,106.995506
-21900.332,408,107.952152
66.54522,1500,107.99677
-936.318,1500,108.016027
28.26526,1500,108.313826
89.01504,1500,108.612008
-107.86531,1500,108.735544
-1198.051,706,108.922097
285.1537,1500,110.52779
-336.0026,1500,110.993535
140.5542,1500,111.049642
-1713.878,1500,111.072319
-35.596497,1500,111.357088
-1138.3323,675,111.518952
203.43542,1500,111.618677
215.73804,1500,111.731669
-540.621,1500,112.83414
260.0871,1500,114.143571
-68.816,1500,114.189206
202.72932,1500,114.207282
-719.2624,1500,115.339151
195.02364,1500,115.519676
-25.027298,1500,115.633578
100.76307,1500,115.753186
181.44916,1500,115.964185
107.068405,1500,118.044901
-1616.2347,1500,118.093195
-351.9288,1500,118.113162
-328.54794,1171,118.176468
-107.79779,1500,118.376604
-622.9879,1500,118.536161
195.25192,1500,118.800139
-768.83307,1500,119.853523
-495.01596,808,128.63584
55.266945,1500,129.676874
-200.56982,1500,129.715963
126.06667,1500,129.8467
117.94019,1500,130.906336
-2.5694153,1500,131.091347
90.536156,1500,131.301879
-223.7271,1500,131.485935
230.05276,1500,131.825538
-61.54315,1500,133.578752
-368.65216,1500,133.616801
-721.3719,1500,133.713894
-61.365833,1500,133.922387
-64.94035,1500,134.091367
159.5286,1500,134.298802
136.59166,1500,134.491067
278.07877,1500,135.712219
-18948.229,467,136.050421
-58.992325,1500,136.625708
186.29587,1500,136.661197
220.51328,1500,136.781403
-329.1703,1500,137.835934
-24.960886,1500,138.019094
-19196.055,175,138.108759
-294.35126,1500,138.243148
-92.11141,1500,138.742792
-3544.1516,1500,139.097943
-470.54816,1500,140.583749
291.1532,1500,140.636729
221.1431,1500,140.717491
130.14899,1500,141.084741
188.39679,1500,141.177882
-115.84884,1500,141.3001
-13.641498,1500,142.715515
-2152.5515,1500,143.097895
-6996.3237,306,143.164544
-227.58574,1500,143.673025
-190.90074,1500,143.728835
222.87077,1500,143.815559
-56.60997,1500,145.059715
-127.72883,1500,145.160461
157.1934,1500,145.286784
-17511.29,920,145.40525
-625.86005,1500,146.147672
-50.235462,1500,147.609906
-770.88806,1500,147.652371
-1627.2358,1500,147.794318
181.03671,1500,148.145445
-136.69705,1500,148.230946
-4.537162,1500,148.36225
197.07225,1500,148.482514
-37.221565,1500,150.077916
-2794.8293,1335,150.520761
253.9387,1500,150.741719
106.25797,1500,150.86283
-12.376446,1500,159.434448
-20.406271,1500,160.380647
44.189014,1500,160.506126
-849.3753,1500,160.658017
204.25208,1500,161.486636
-184.96652,1500,161.844539
130.30016,1500,162.930884
298.17627,1500,163.055519
107.904564,1500,163.426086
-369.07123,1500,163.525377
227.7986,1500,163.66023
138.71954,1500,163.782216
-304.38934,1500,165.345958
120.63274,1500,165.694698
207.08315,1500,166.02856
210.29955,1500,166.154768
199.43327,1500,166.525728
-84.142,1500,166.619237
-1323.8191,1428,167.622586
-13316.7295,527,167.787092
-21.159698,1500,167.853224
-11083.968,223,168.121846
-65.40339,1500,168.638235
90.43075,1500,169.017379
43.86183,1500,170.185149
103.73314,1500,170.53514
236.20836,1500,170.630189
258.35645,1500,170.656372
227.33955,1500,170.865058
-97.53092,1500,171.201656
-1080.899,1166,171.22396
-8561.728,506,172.853979
259.1756,1500,173.003941
-642.4634,1500,173.395092
286.26712,1500,173.788324
291.289,1500,173.877614
199.37514,1500,173.916303
-14438.847,411,175.070196
278.83255,1500,175.163058
231.28891,1500,175.475047
-16705.963,433,175.769554
271.4561,1500,176.364729
280.87744,1500,176.527971
-28206.566,582,177.69362
101.0275,1500,178.231721
143.32373,1500,178.333574
-174.04097,1500,178.373965
219.89484,1500,178.609955
189.2135,1500,178.918185
238.3349,1500,180.4939
134.38818,1500,180.623732
153.88063,1500,180.83881
289.65308,1500,181.390944
122.78534,1500,181.477028
-3975.2324,1500,181.56065
-66.738846,1500,182.593947
-280.8324,1500,182.893665
225.58258,1500,190.474621
-16295.366,913,190.595362
78.592026,1500,190.641313
252.22238,1500,190.884441
-2739.3542,290,191.930446
298.26233,1500,192.287968
290.5746,1500,192.390794
134.04358,1500,192.639068
-29585.498,204,192.710935
-2085.6912,1500,192.932848
233.83957,1500,194.775774
-121.270676,1500,194.982732
163.69945,1500,195.349453
69.92104,1500,195.594705
181.21562,1500,195.975964
-2.315446,1500,196.3975
275.18274,1500,196.461611
192.83533,1500,198.009866
299.74524,1500,198.899576
-17833.143,920,198.899576
-834.0472,1500,198.997433
-11.3707285,1500,199.272394
230.59502,1500,199.54317
-11614.326,380,200.563221
-53.36156,1500,201.076734
255.19331,1500,201.139541
200.7469,1500,201.372903
233.76958,1500,202.925089
-38.851387,1500,202.925089
-18346.225,1224,203.087544
55.94025,1500,203.284839
57.157654,1500,203.613316
292.7999,1500,204.153833
-132.51901,1500,204.224275
-43.217583,1500,205.36691
279.12238,1500,206.05258
214.63194,1500,206.05258
229.7273,1500,206.238635
-16494.215,211,206.383857
233.33229,1500,206.459056
295.11276,1500,206.751675
118.79212,1500,208.213942
264.47836,1500,208.291261
179.51419,1500,208.532212
113.73987,1500,210.240038
65.26382,1500,210.456694
-173.88618,1500,210.624634
197.87723,1500,210.72151
227.42729,1500,211.101136
-19.367245,1500,211.654732
-13.588925,1500,211.737073
-24924.105,1500,211.973814
242.99844,1500,213.735389
269.5907,1500,214.016632
160.19083,1500,214.201706
236.28046,1500,214.27146
175.6453,1500,214.640648
236.45659,1500,216.32713
87.063805,1500,216.410023
-17471.379,433,216.481569
-17.119747,1500,225.820981
-15.150148,1091,226.406677
102.043945,1500,226.680695
107.66332,1500,227.935976
219.94098,1500,228.123848
112.71194,1500,229.052351
248.45917,1500,229.135827
199.25594,1500,229.22651
146.71127,1500,229.423048
-14720.124,189,230.795545
109.19415,1500,231.03575
260.6569,1500,231.325402
-570.74066,1500,231.533537
2.6129158,1500,231.701479
-76.181946,1500,233.721597
-123.53345,1500,233.784176
-40.828144,1500,233.87627
203.23143,1500,234.394403
-41.644047,1500,234.636504
163.87752,1500,234.915023
130.19528,1500,235.08919
24.988228,1500,236.227936
116.173485,1500,237.238332
-299.38562,1500,237.317999
296.43765,1500,237.392206
80.19049,1500,238.956302
3.4604948,1500,239.215945
278.69614,1500,239.495283
-8559.075,67,239.605555
297.93405,1500,239.684348
151.11314,1500,239.881306
219.61607,1500,241.858855
295.8826,1500,241.930532
177.76813,1500,242.011791
298.14047,1500,242.570615
-47.233715,1500,242.811373
-10.5489645,1500,243.18427
228.43056,1500,243.28527
-1220.4119,1500,244.484061
-27762.64,451,245.043977
299.93332,1500,245.564176
-510.9083,1500,245.65249
39.830303,1500,245.725027
299.84543,1500,246.323699
275.6461,1500,247.582157
227.88448,1500,248.025118
292.97195,1500,248.214782
-3847.747,168,248.348746
147.68425,1500,248.769549
282.48886,1500,250.298279
298.64484,1500,250.36613
-92.48546,1500,250.454323
291.85876,1500,250.998215
266.21762,1500,251.258319
206.139,1500,251.89365
82.15714,1500,253.056885
200.60614,1500,259.556098
101.40276,1500,260.024757
28.682753,1500,260.101999
85.175,1500,260.164745
20.852375,1500,260.675623
221.4505,1500,261.935289
-16681.734,1500,262.539192
278.71417,1500,262.674797
-35.330322,1500,263.120678
154.62956,1500,263.604079
106.55549,1500,264.737843
259.68494,1500,264.823661
-305.4682,1500,265.350399
130.3656,1500,265.620153
-22295.854,583,265.825709
115.86318,1500,266.301731
291.11267,1500,266.43102
283.2533,1500,267.827864
-10243.79,209,268.27029
299.68536,1500,268.394041
21.649994,1500,268.486891
-17709.14,440,269.063726
215.70555,1500,269.120796
-18712.734,118,269.295338
237.79854,1500,269.406603
85.63742,1500,270.591478
136.05385,1500,270.976555
77.1663,1500,271.110518
-15871.957,875,271.605618
-23552.719,787,271.717865
240.84665,1500,272.030117
292.51205,1500,272.084679
-18915.486,530,273.659689
239.79298,1500,273.895267
255.43416,1500,274.249554
288.2975,1500,274.754743
-794.9919,1500,274.88359
-678.10675,1159,276.206584
247.97227,1500,276.362727
264.65088,1500,276.794
234.08623,1500,277.26205
195.8081,1500,277.465966
103.737625,1500,278.758367
135.12283,1500,279.140768
299.5672,1500,279.256658
184.27458,1500,279.573587
-476.5964,1500,279.746101
136.76944,1500,280.190602
230.31403,1500,281.74101
280.40497,1500,281.958801
135.552,1500,282.228676
151.24219,1500,282.607684
256.2954,1500,282.752674
-681.93646,1500,283.052257
250.40982,1500,284.204868
-555.3179,1500,284.64876
-27624.451,1342,284.867888
280.445,1500,285.298427
263.13443,1500,292.675915
221.9868,1500,293.978539
118.733536,1500,294.128832
-2046.2156,132,294.335139
270.82053,1500,294.415912
224.94594,1500,294.584899
297.1682,1500,295.002264
-827.2403,1500,295.248158
247.3801,1500,296.576343
-31996.865,1246,296.848788
242.20322,1500,296.869928
107.201866,1500,297.554016
210.34102,1500,297.631347
-1122.2927,1500,297.783878
170.5477,1500,299.08902
182.77728,1500,299.383774
273.65475,1500,299.786544
-14866.489,1417,299.923334
135.74161,1500,300.06691
-33126.355,1240,301.331765
292.47397,1500,301.8531
250.04033,1500,302.006325
283.8091,1500,302.463662
164.8548,1500,302.699424
-6.4662843,1500,304.036174
285.81323,1500,304.186724
296.19547,1500,304.399634
286.1606,1500,304.727939
143.81226,1500,305.19743
242.77333,1500,305.343867
-13527.692,416,305.360145
104.51448,1500,306.725118
147.70563,1500,306.979468
-689.42334,1172,307.199393
147.59857,1500,307.4581
86.61117,1500,307.610363
268.07922,1500,309.536796
299.98343,1500,309.690013
144.0852,1500,309.704135
66.25157,1500,310.127585
271.40155,1500,310.374444
145.91197,1500,310.588369
-673.79706,1500,311.784761
114.53594,1500,311.929423
-749.8184,1500,312.852137
166.15338,1500,313.008535
43.62742,1500,313.024629
299.8094,1500,314.626235
289.42358,1500,314.968221
180.65201,1500,315.195959
196.7586,1500,315.441894
199.64745,1500,315.599131
-844.4436,1500,317.589484
100.12497,1500,317.741832
177.42386,1500,317.758957
275.67535,1500,318.151248
269.37033,1500,326.790994
144.84137,1500,327.278304
-15393.695,684,327.69175
