#{"t_start": 1761237825.3337212, "env_id": "None"}
r,l,t
180.0774,189,611.989072
142.38594,158,616.04426
186.64049,195,616.719743
90.6433,105,617.325584
280.51398,287,617.735217
96.69004,100,618.324221
118.65163,124,622.658683
339.65503,345,622.948257
136.3996,149,623.490077
176.5638,181,624.540258
394.78592,401,625.298368
207.3935,212,629.387173
180.8065,189,630.014396
158.83131,162,630.377271
124.65649,130,631.112247
195.8375,205,631.199405
147.32037,153,631.988266
175.30339,180,637.00513
234.24889,244,638.588109
190.623,211,644.136334
1470.5802,1500,652.98337
706.66766,718,665.197053
1499.7411,1500,665.565889
1499.9479,1500,682.55612
1499.9133,1500,686.844442
1499.9104,1500,702.662961
1499.9994,1500,706.681908
1499.9021,1500,752.520696
1499.9861,1500,752.887624
1499.9988,1500,773.21898
1499.9205,1500,773.549238
1499.9825,1500,792.72118
1498.8674,1500,793.070067
240.70895,247,798.059604
328.16785,339,798.29028
96.67846,102,798.726037
109.402954,118,799.071114
120.31278,126,799.973562
241.25612,251,800.46307
114.83442,119,804.385823
79.89193,86,804.635072
114.659485,126,805.120848
113.10494,119,805.335174
109.69797,113,805.800795
167.1077,181,806.436839
193.10457,210,807.107645
119.67701,127,807.231571
151.93376,163,811.683723
508.9322,527,818.408687
89.05519,94,818.950886
142.37177,152,819.872444
1007.7317,1028,820.477021
134.67355,146,824.357535
281.71478,297,825.941213
184.71313,198,827.067119
566.38934,578,831.390295
181.44746,188,831.815093
190.20763,198,832.52809
283.18387,293,833.477774
112.42313,117,837.834402
221.63994,227,839.126866
203.45186,226,840.463103
1495.1146,1500,852.290664
1494.1036,1500,860.107244
1484.0824,1492,871.947785
1499.5244,1500,880.712759
682.3265,688,897.509879
1466.0615,1500,897.975371
119.11132,126,898.3144
533.6838,551,905.033834
761.42584,788,906.07935
1035.896,1048,919.272368
1348.117,1375,923.723939
199.0669,206,924.105193
85.62001,92,924.326773
102.02563,109,924.759154
90.119225,95,924.883941
122.573555,132,925.764038
155.66516,163,925.855192
55.96761,64,926.299116
124.4396,131,930.423633
82.86472,86,930.647189
81.36404,86,931.162075
117.87857,121,931.196845
56.67851,64,931.578612
102.862526,108,931.943195
80.163956,84,932.191788
88.0435,91,932.580285
87.24582,95,932.822804
107.275925,112,933.304074
64.99611,75,937.62714
74.41953,83,938.156839
226.96252,235,938.200639
51.337814,60,938.584911
115.70687,128,938.990495
122.57293,131,939.425605
103.563934,107,939.709348
50.756603,58,939.849851
78.692474,86,940.462644
114.60085,126,940.605885
52.135777,57,944.605496
96.49944,102,945.058755
69.47881,73,945.121065
76.76862,83,945.678653
112.18998,118,945.881598
55.646313,61,946.120993
79.28316,82,946.454973
58.39564,63,946.9104
167.7127,182,947.406868
64.46547,70,947.406868
98.941696,104,948.05586
164.37102,172,952.20706
95.1991,99,952.408242
57.76235,62,952.590378
102.52166,107,953.06693
92.65724,101,953.248572
71.244194,76,953.582303
106.86694,111,953.985514
59.347576,64,954.025731
78.13062,83,954.570204
77.865654,85,954.632452
56.65244,65,955.054498
69.28096,75,959.277536
126.30707,135,959.29607
48.976612,56,959.683068
83.25234,88,959.922001
74.24464,79,960.234293
71.70021,79,960.500678
97.163216,102,961.0096
141.14745,150,961.530885
103.63407,111,962.268919
198.69078,211,962.414057
91.009766,96,966.722379
92.082756,95,966.848515
82.42893,86,967.301959
94.91276,101,967.523409
82.84789,92,967.912152
77.26682,84,968.071181
75.324234,81,968.460032
85.40026,88,968.662708
74.044304,79,968.973316
82.73911,86,969.258193
107.15467,116,973.88125
81.11955,85,973.951111
97.08907,101,974.632868
143.39911,150,974.925952
55.31795,60,975.099622
78.72929,82,975.717852
103.20657,110,975.798062
96.7125,104,976.381506
90.07497,99,976.421457
102.75402,111,977.087232
122.09712,130,977.185333
55.706272,61,981.065349
131.21199,135,981.451474
55.131382,61,981.824486
138.20659,146,981.983212
76.097855,81,982.303974
58.70134,65,982.385299
80.73506,85,982.848048
69.84747,75,982.848048
74.09307,80,983.317113
67.230484,71,983.72373
158.09439,162,983.818223
70.91121,77,988.045205
52.552223,58,988.375561
181.17407,188,988.626158
130.49345,139,989.187337
94.882416,99,989.212873
70.96386,77,989.65582
87.88819,95,989.804191
74.38972,80,990.194304
65.69594,73,990.280425
83.78811,87,990.703534
74.565254,82,990.772195
72.508606,77,994.852918
66.65473,71,994.879658
73.175095,79,995.32141
84.425964,93,995.431802
77.54361,90,995.984078
156.19386,163,996.509638
102.82497,109,996.639351
54.7989,61,996.8902
54.916218,61,997.059814
58.229237,61,997.305616
68.86754,80,997.55354
95.80063,99,1002.279962
105.48834,110,1002.706951
69.23659,72,1002.889528
83.84652,90,1003.441754
79.861786,84,1003.573032
93.04736,97,1004.155009
91.43276,97,1004.278292
66.16021,70,1004.707952
103.49651,110,1004.855944
82.15593,86,1005.226943
70.43338,74,1005.307775
63.272243,71,1005.652701
114.17891,118,1009.637132
126.096176,135,1010.097218
68.4151,76,1010.097218
61.051376,64,1010.465784
105.92888,115,1010.750906
123.307724,129,1011.498974
180.3433,186,1011.573169
86.54899,95,1012.131008
103.64783,113,1012.211885
65.394035,70,1016.111686
86.11235,93,1016.323242
74.470825,81,1016.58618
78.17983,84,1016.807114
53.90812,60,1016.945922
78.63938,82,1017.300316
75.31627,81,1017.442592
83.51849,91,1017.896728
96.6406,108,1018.143861
88.503204,96,1018.466962
65.07115,70,1018.542954
61.681656,68,1018.866855
106.17845,115,1022.788825
75.36493,87,1022.961692
57.163364,61,1023.358415
121.60166,126,1023.577674
113.30651,123,1024.079465
126.75396,133,1024.35385
49.932728,58,1024.475314
91.93136,97,1027.021244
86.82496,102,1027.130422
56.59949,61,1027.387194
75.51221,82,1027.612455
82.71148,92,1031.950439
86.605125,90,1032.154155
55.430405,61,1032.310809
84.41272,88,1032.671527
130.93283,136,1033.104332
98.29811,109,1033.348716
70.353645,76,1033.834864
171.78065,182,1034.281153
137.50389,152,1034.772031
122.15592,127,1038.594344
77.05552,85,1038.874238
82.08491,93,1039.411807
153.88705,162,1039.588147
85.08538,89,1040.092704
112.963165,119,1040.092704
60.55886,65,1040.475425
116.6005,127,1041.214226
228.29814,232,1041.446994
86.764175,96,1045.332939
86.28522,95,1045.55997
77.45779,84,1045.81566
114.07791,124,1046.520842
169.35577,174,1046.563087
59.036186,65,1046.955989
109.4129,117,1047.237546
88.589745,93,1047.513082
82.70117,86,1047.75402
154.33696,160,1052.259677
102.92362,110,1052.92404
227.62727,240,1052.993196
72.931435,77,1053.38812
133.25893,144,1053.862043
109.940544,116,1054.099776
75.74251,85,1054.422575
58.629787,65,1054.857011
110.72969,115,1054.896007
94.56363,98,1059.182577
105.64174,113,1059.311213
154.19626,165,1060.2252
141.1007,159,1060.313131
117.7101,123,1060.952584
95.007195,99,1061.520095
218.72273,249,1061.770425
98.57518,110,1065.952997
81.50205,91,1066.471612
191.0384,195,1066.687243
82.57611,93,1067.239643
206.47815,215,1067.831294
145.6913,151,1068.195158
123.75355,130,1068.582898
94.097946,105,1072.377904
204.9511,212,1073.357017
216.2641,222,1074.6238
568.81824,585,1079.374191
147.24933,159,1080.284252
348.58957,356,1080.345287
181.5464,186,1081.434957
204.10063,219,1081.686822
159.2315,166,1086.086262
138.01561,145,1086.217629
78.238365,84,1086.700254
135.1176,146,1086.946775
118.76201,123,1087.417173
102.35593,111,1087.613966
139.9821,145,1088.440232
209.72832,223,1092.365165
79.48199,95,1092.989729
191.44264,197,1093.295071
95.143135,100,1093.572599
100.82018,104,1093.898312
79.761955,84,1094.398462
102.425415,109,1095.105173
289.87552,299,1099.503468
1135.9314,1183,1114.298597
227.3998,237,1115.792058
1399.6273,1413,1116.059308
89.69333,94,1116.381505
88.30642,92,1116.623573
1474.1504,1500,1136.31694
1493.2147,1500,1136.552823
1477.2675,1500,1155.87396
1498.3761,1500,1156.121866
1489.8118,1500,1211.623312
1496.6178,1500,1211.893488
337.55954,342,1217.757234
1127.9823,1142,1232.485866
1479.27,1500,1232.952344
110.14299,118,1233.380913
310.00223,315,1238.923005
376.61624,396,1239.945348
380.14502,396,1245.313236
419.2326,425,1246.405829
218.90916,232,1246.788871
173.058,179,1247.617504
383.8952,389,1253.069317
350.2752,362,1253.703473
198.70479,213,1255.158359
312.69153,319,1255.247257
169.89134,176,1260.068681
206.72047,216,1260.412198
169.00554,181,1261.641142
321.70767,329,1262.263027
242.62639,250,1267.19715
238.08508,245,1267.717022
174.79373,181,1268.787933
635.8453,660,1274.576051
501.0283,507,1275.261416
190.1372,208,1275.871137
570.1931,580,1282.223061
641.6991,673,1286.781434
272.23105,277,1288.343682
1491.2264,1500,1301.403742
1490.186,1500,1307.581079
1499.1666,1500,1320.655534
1498.5883,1500,1327.049733
473.54956,481,1365.925514
354.79916,368,1372.116983
1497.8645,1500,1373.240847
184.56566,191,1373.240847
962.34625,976,1385.525461
1481.7305,1500,1391.905355
1473.2599,1500,1404.317886
1499.9364,1500,1411.332276
1499.7222,1500,1424.136168
1496.5627,1500,1430.694839
957.38055,966,1436.59232
479.84763,487,1436.849636
147.34918,154,1437.506793
135.25626,139,1437.695379
147.19682,155,1438.398124
208.20502,213,1443.108407
150.30595,155,1443.495312
121.69907,125,1443.816991
62.655285,66,1444.196815
69.62156,72,1444.616812
203.71568,208,1444.699677
77.39936,85,1445.126034
198.53275,203,1445.932261
81.29199,92,1449.877635
206.92828,228,1449.920041
77.49632,81,1450.39094
169.67793,175,1450.970649
141.3198,147,1451.328794
94.73625,106,1451.607776
52.869923,57,1451.677528
85.44629,95,1452.22997
128.01724,143,1452.46317
110.92489,119,1456.8171
295.1251,312,1457.669784
168.06186,173,1457.786412
137.36215,141,1458.526017
121.368805,143,1458.652205
54.817474,60,1458.890592
67.10826,75,1459.096013
94.549095,98,1463.14976
180.60945,208,1463.585249
150.0631,154,1464.478902
141.059,151,1465.331877
387.98923,405,1465.492343
168.56349,176,1469.749306
79.08384,84,1470.207263
244.05539,250,1470.307436
140.90558,148,1471.147986
219.13907,229,1476.419946
107.98317,118,1477.123982
595.2382,614,1477.78845
594.1099,601,1484.70802
1486.2803,1500,1498.698335
1497.3441,1500,1506.413666
1498.0833,1500,1518.866339
1472.1814,1500,1527.406221
172.03569,182,1532.260063
973.7874,998,1533.005388
212.85744,220,1533.742369
179.55684,202,1534.319928
206.19507,212,1535.099574
212.17789,221,1539.543
136.72566,141,1539.811877
131.36916,134,1540.680982
201.69778,209,1540.953201
187.06436,206,1542.06002
182.63713,195,1542.232881
96.35075,101,1546.595591
229.02344,240,1547.430772
187.14584,196,1547.945274
113.982666,123,1548.705819
97.04412,101,1549.343016
451.0972,474,1554.479801
1494.039,1500,1568.734555
1490.3033,1500,1574.673641
1499.6344,1500,1589.44557
1499.8297,1500,1594.295738
1499.941,1500,1609.203965
1499.944,1500,1610.152846
785.042,789,1620.630819
623.4122,628,1620.673098
107.88555,116,1621.281133
181.53154,185,1621.716035
139.58194,146,1622.144282
100.30907,108,1622.37429
196.17842,201,1630.041111
244.37822,251,1630.528983
129.41109,135,1630.822018
87.116135,100,1631.116316
112.44764,116,1631.470101
176.18233,194,1632.222972
169.6712,174,1632.469717
84.37566,91,1636.414078
