#{"t_start": 1761278570.7664802, "env_id": "None"}
r,l,t
150.15457,220,34.331564
268.07126,305,34.363682
265.74002,291,34.427535
166.00731,234,34.491583
284.16373,308,34.581329
186.38626,250,34.65003
128.95218,205,34.66721
127.51727,204,34.773743
174.74564,224,34.79924
247.75319,267,34.846562
193.63501,247,34.932402
173.44952,223,34.95076
190.25385,225,35.038504
148.36092,203,35.083458
159.33348,227,35.128937
118.0871,187,35.185759
148.70993,208,35.235141
145.06485,197,35.277647
184.37451,221,35.399363
191.25742,233,35.421964
142.44896,214,35.484165
141.37752,198,35.499596
129.11691,207,35.600602
201.47797,234,35.6149
173.36258,215,35.708156
196.3968,237,35.727978
157.38463,209,37.143149
192.7007,237,37.191615
126.14823,204,37.206791
213.19604,254,37.301751
145.48033,207,37.323605
236.41013,272,37.442345
203.90436,233,37.476838
145.03273,208,37.573111
130.1294,195,37.616308
263.54205,294,37.684096
195.15086,229,37.788526
129.34856,206,37.834705
159.65514,212,37.886666
152.2305,204,38.015902
188.78893,250,38.085109
114.41412,195,38.11246
144.55632,206,38.133293
169.72757,213,38.237737
185.2364,248,38.267414
154.89986,224,38.333454
213.64177,260,38.419919
146.78345,219,38.483252
172.86247,213,38.554086
170.96,211,38.593648
219.32594,259,38.692509
217.01411,271,38.81015
259.89334,278,38.901634
284.24075,313,38.92421
197.22752,231,38.989383
244.87251,286,39.040761
241.63948,276,39.131698
247.47089,289,39.183276
178.06282,241,40.609365
151.37897,205,40.641968
315.4882,338,40.688703
196.33965,231,40.728378
221.92703,259,40.812821
173.83578,221,40.925427
178.58832,217,40.995662
265.86688,309,41.076293
163.47015,211,41.174702
181.12659,220,41.226358
143.43414,207,41.245469
156.56448,209,41.282489
140.1279,196,41.366498
188.7364,234,41.49069
162.88596,218,41.508495
171.86617,222,41.5656
195.83029,229,41.650762
154.36218,210,41.66616
216.11438,244,41.739882
160.82445,228,41.750933
200.78099,253,41.858565
136.92719,196,41.896597
135.84299,197,41.948473
155.97375,230,41.976706
156.39923,225,42.097101
170.37682,237,42.134776
179.8891,228,42.193326
180.6008,227,42.193326
149.20406,220,42.300244
159.7862,229,42.349648
156.44887,209,42.39327
184.18767,239,42.444564
153.24767,213,42.536587
161.46042,217,42.578525
137.00185,195,42.604663
148.7745,200,42.628466
139.26439,195,42.877654
180.4639,237,42.924564
169.53271,212,44.324753
177.65318,225,44.484328
164.65016,217,44.522249
146.39287,218,44.543585
169.91081,235,44.561669
262.86267,302,44.573444
130.15721,197,44.724597
172.42162,214,44.724597
241.8677,262,44.783537
158.13094,211,44.923779
139.49574,214,44.964545
173.33246,238,45.014849
231.26404,266,45.033596
187.10574,243,45.05749
149.76862,203,45.151624
198.13564,258,45.258735
207.98415,238,45.288715
146.14345,200,45.383118
129.63133,207,45.430458
136.55623,196,45.454715
142.85957,206,45.500612
198.1918,242,45.567853
184.09982,222,45.633797
152.9437,223,45.742397
132.77116,210,45.824516
208.34132,259,45.84359
147.30751,206,45.906639
151.92973,206,45.951431
213.2014,255,45.999582
182.37437,248,46.098338
166.10599,235,46.14386
151.3184,207,46.281353
181.78792,220,46.325583
267.4298,283,46.369256
191.92715,227,46.401436
150.37071,220,46.434819
192.6312,228,46.514508
117.67818,198,47.993385
157.0473,208,48.136298
140.26006,200,48.269763
122.866646,201,48.341339
152.40506,225,48.364957
148.53267,220,48.423333
171.7192,214,48.447792
167.34515,209,48.544132
203.74866,233,48.565129
186.98555,248,48.686187
142.45604,206,48.789842
159.36267,207,48.895763
182.08699,221,48.923182
197.33322,258,48.964042
120.36853,200,49.003383
299.2356,335,49.046739
205.37302,235,49.095781
136.49986,201,49.163043
174.01952,215,49.286555
214.43282,243,49.408402
196.48206,241,49.427101
199.24959,243,49.468398
124.70081,188,49.4799
164.32495,216,49.506599
203.09647,254,49.55663
205.86069,258,49.688423
155.66861,209,49.736674
129.01521,195,49.827506
127.57705,192,49.841543
184.91948,223,49.927918
181.84782,237,49.967251
210.10565,240,49.997079
207.05542,268,50.09129
185.0099,228,50.163052
181.45259,220,50.198238
203.06125,245,51.654515
115.57211,185,51.668982
202.03177,254,51.694882
176.73805,234,51.758916
164.58076,231,51.806205
129.49673,192,51.833944
183.59396,220,51.933097
155.67085,208,52.09943
172.77342,214,52.111938
213.33247,242,52.191538
148.88799,219,52.208214
330.09973,354,52.257536
164.47778,233,52.298265
126.57847,191,52.365466
211.20871,257,52.383471
124.22415,189,52.527702
160.96613,209,52.596597
207.70883,237,52.71671
167.15968,210,52.749553
123.84487,190,52.784043
150.0598,201,52.809572
217.35326,273,52.839489
124.1451,187,52.948623
281.32965,323,52.979293
157.87877,208,53.02042
168.11288,210,53.290169
165.53976,231,53.331591
199.92276,259,53.346015
223.13815,262,53.395232
261.72208,278,53.470453
156.44083,226,53.49593
180.11934,220,53.55455
280.49875,306,53.669305
139.58745,200,53.733069
118.02784,198,53.769357
159.18034,211,55.291141
118.902824,189,55.362601
179.8542,219,55.413513
251.25836,300,55.463276
128.11548,205,55.479993
182.86592,238,55.633911
210.45502,240,55.695144
206.6903,237,55.719966
176.72495,230,55.821122
148.10576,203,55.866232
279.9671,292,55.90862
158.36891,228,55.942625
232.42535,278,55.98236
136.74144,197,56.064365
184.07796,222,56.177447
182.5727,238,56.20158
160.09294,209,56.26696
142.48837,196,56.338166
199.5136,259,56.40762
198.78763,230,56.454399
200.53284,233,56.544214
274.6474,318,56.579216
167.16559,210,56.646571
173.7065,239,56.719116
153.78171,224,56.765684
121.52161,188,56.867563
188.41339,224,56.885746
152.67447,207,56.967747
128.98047,191,57.017786
168.31651,211,57.086231
145.30988,201,57.126105
151.04721,205,57.205175
169.77333,218,57.269217
154.40755,209,57.323496
206.44188,236,57.379631
147.86804,203,57.406219
165.77544,222,57.488962
148.15071,221,58.936141
148.28252,218,58.975544
153.08737,204,59.034345
158.58342,227,59.171105
162.32916,207,59.238012
218.17879,266,59.311534
127.27397,193,59.326059
213.9588,264,59.386787
176.10521,216,59.444976
141.44574,196,59.489578
193.72614,228,59.514062
171.04881,213,59.744835
237.11635,292,59.775126
193.96046,229,59.788168
216.8317,275,59.825726
122.63468,189,59.8883
196.44942,249,59.921983
173.02036,239,59.962625
195.39601,241,60.022611
143.2367,198,60.189829
126.70392,190,60.210358
168.78926,212,60.248153
175.68375,241,60.292221
116.3758,199,60.367816
170.36247,222,60.389616
283.89923,308,60.526254
217.94514,254,60.543531
169.37723,212,60.719172
151.58931,209,60.754681
185.63174,242,60.769027
174.31395,214,60.862152
297.0798,307,60.910418
190.11612,244,60.92411
175.71503,216,61.016307
218.43971,274,62.523935
145.75798,218,62.57647
167.78098,215,62.604217
165.07217,224,62.636672
210.25317,240,62.789775
206.24443,263,62.802164
202.512,262,62.847399
165.12758,238,63.006203
286.24258,306,63.040576
177.87256,224,63.082787
177.8929,246,63.094494
208.198,238,63.110282
127.73523,194,63.216713
117.947266,198,63.232703
190.85107,227,63.320969
117.23737,188,63.502359
147.9229,200,63.570384
147.79578,202,63.586606
149.4469,201,63.599866
250.1146,299,63.713757
161.71439,217,63.745498
159.09512,229,63.787948
112.92481,195,63.932786
239.25475,273,63.972878
150.85548,203,64.020624
156.68932,208,64.047003
185.18715,222,64.096393
140.04262,217,64.24373
157.61095,228,64.307154
208.97412,260,64.343164
164.76814,208,64.454301
120.31693,187,64.475477
205.42873,235,64.499603
171.00075,213,64.542897
150.06686,200,64.577116
129.86612,193,64.731198
178.6507,236,64.775312
174.46161,220,64.825266
124.81954,190,66.182973
156.22836,225,66.283305
161.80466,214,66.295335
162.52046,210,66.341479
231.32533,287,66.450713
158.2959,209,66.517561
180.69409,238,66.612788
173.20673,238,66.660004
121.34168,201,66.744414
217.13353,274,66.803386
153.43593,222,66.819604
179.55885,237,66.840403
164.80759,209,66.904654
121.23962,189,66.942688
135.75273,212,67.065339
209.37756,250,67.250764
178.02927,242,67.29419
269.4629,312,67.313049
187.24333,249,67.342672
246.967,282,67.424231
191.97665,253,67.424231
242.85114,274,67.498642
179.94778,236,67.564167
118.648865,201,67.689489
172.66039,222,67.762754
165.51822,221,67.789869
178.73735,229,67.799684
220.21872,257,67.930523
196.35022,231,67.959187
274.49133,297,68.027747
202.55772,255,68.082438
179.87604,219,68.151642
156.93402,210,68.209563
181.79451,240,68.288272
209.69183,259,69.82308
154.85548,216,69.90134
177.2149,235,69.931333
156.2776,212,69.974598
152.6585,208,70.02352
139.23515,215,70.09032
148.22717,221,70.158182
169.16484,212,70.254277
212.02339,242,70.289189
116.23472,185,70.309813
127.59112,190,70.415905
160.02655,211,70.415905
182.13321,239,70.446813
195.34167,259,70.65044
179.90239,236,70.687663
169.81998,215,70.737535
161.41478,213,70.774753
156.04996,229,70.831192
147.99979,207,70.894631
135.23337,198,70.908137
172.48799,215,70.929123
154.91393,208,71.100508
212.0504,241,71.191284
195.37349,239,71.25113
200.99348,233,71.273053
185.64449,242,71.337327
187.74895,225,71.377751
217.39946,257,71.437031
124.25059,192,71.521179
270.59512,307,71.556793
130.88808,195,71.622806
115.96759,185,71.674119
152.81056,206,71.772071
187.95071,244,71.789755
183.39073,246,71.890552
164.50029,236,71.94266
146.14232,221,73.396693
179.42271,236,73.407577
138.9426,197,73.43485
145.70781,201,73.492251
119.80334,185,73.570536
132.65149,195,73.589979
126.0909,191,73.768648
167.14243,237,73.842724
140.01575,198,73.89528
183.83917,221,73.943226
129.91006,197,74.042602
248.65706,282,74.091714
201.74498,261,74.109278
218.9121,246,74.173655
114.68039,184,74.200577
124.25291,189,74.309474
189.6002,226,74.345231
143.87497,200,74.553145
258.83914,298,74.595289
179.27951,237,74.632951
143.64491,216,76.226506
176.28233,217,76.255255
149.23506,221,76.389004
407.22186,391,76.467262
224.88821,273,76.467262
117.29663,185,76.563385
121.501595,202,76.585724
145.73221,201,76.641534
204.95366,264,76.688907
191.9224,234,76.760813
152.41309,206,76.848537
199.61285,241,76.991455
174.17416,241,76.991455
163.83209,208,77.052015
167.20157,218,77.177363
180.91032,238,77.19527
205.27438,258,77.21104
155.34932,209,77.242962
164.44087,214,78.701714
144.21745,205,78.862519
143.66481,220,78.922318
165.58504,232,79.018625
133.81538,198,79.07159
143.05328,201,79.119535
181.2277,221,79.142947
155.47388,226,79.171097
121.665,189,79.223623
154.16698,215,79.390643
149.2085,221,79.480296
150.34181,221,79.545406
155.32716,216,79.600096
144.5474,217,79.660685
188.58658,236,79.721075
211.74103,241,79.757897
221.45383,248,79.832154
135.64764,194,79.923145
218.2462,246,80.001812
199.5892,232,80.083271
144.65561,216,80.12918
123.92376,191,80.166582
243.26031,265,80.211755
180.12209,231,80.246551
163.88586,216,80.307625
170.86752,237,80.454633
144.85312,218,80.589304
126.92617,191,80.603445
272.51697,288,80.635594
176.8899,218,80.648493
211.21518,262,80.688866
159.74176,232,80.757079
171.14833,224,80.807627
147.62029,200,80.913188
123.02278,202,82.39755
149.50168,202,82.450004
158.3961,215,82.462306
170.17766,236,82.490747
155.68378,224,82.572222
168.4106,218,82.608284
260.99744,308,82.671541
171.76472,240,82.76123
144.0938,202,82.838721
168.09464,210,82.907842
179.96635,220,82.972895
198.66052,252,83.058482
176.11772,240,83.182557
206.35959,258,83.264944
123.911,190,83.296272
213.33794,254,83.33917
138.76822,202,83.400561
146.6605,220,83.50247
158.24486,209,83.527579
160.69774,230,83.614495
145.65263,202,83.701246
195.3,240,83.721884
179.87769,224,83.802898
290.1592,301,83.926075
214.46239,254,83.940936
162.43692,219,83.982431
151.03067,223,84.038264
157.57718,226,84.21846
150.63364,201,84.263307
197.61058,257,84.383564
183.00446,245,84.440122
131.15215,194,84.492486
144.69748,216,84.54571
177.92929,217,84.613517
206.87584,236,84.640603
127.84942,194,84.68358
158.51866,207,84.772509
114.54187,185,84.859171
143.57903,215,86.397886
122.92678,189,86.429924
221.66559,270,86.462798
163.18088,214,86.489028
215.09926,272,86.520682
157.72821,211,86.557924
151.50966,206,86.61637
171.58412,212,86.695993
106.21174,192,86.890252
149.60379,209,86.968354
123.06351,201,87.013578
224.92784,250,87.028645
211.52982,269,87.042177
213.6271,264,87.066489
122.12591,201,87.141639
385.97653,375,87.244947
169.31265,221,87.38736
153.002,207,87.454427
178.78435,237,87.48043
166.00969,217,87.49571
190.78848,227,87.520309
194.13297,254,87.603854
139.87405,200,87.672503
283.33273,306,87.75902
146.71848,219,87.854738
160.36436,212,87.921253
175.34909,216,87.962517
172.9829,239,88.028614
123.7779,203,88.054908
221.82983,264,88.116336
134.65472,194,88.221822
194.23175,249,88.238133
125.85485,206,88.404653
196.2906,256,88.432946
187.83144,253,88.483657
158.90984,230,90.061992
154.1327,209,90.11138
187.89389,250,90.17417
126.51653,191,90.248965
138.67856,204,90.276495
144.1018,205,90.498189
178.03514,243,90.517436
176.4397,235,90.604579
145.82133,217,90.627025
202.3869,254,90.677397
201.18982,233,90.741536
182.42609,247,90.755836
347.5079,346,90.78532
140.58356,195,90.925064
120.17595,201,91.033193
119.61093,198,91.079761
187.68295,230,91.093005
177.78214,217,91.195355
287.22324,327,91.220733
148.30302,220,91.245888
217.92348,259,91.300204
187.92305,244,91.444397
140.03604,195,91.477688
151.35645,221,91.564856
168.65755,235,91.60181
165.56497,220,91.680686
194.82578,240,91.742101
164.05724,208,91.743102
214.03151,243,91.770808
141.78873,198,91.9633
240.06972,290,92.061801
190.78671,240,92.094242
172.864,219,92.133255
134.24013,196,92.152711
138.10861,196,92.152711
302.27048,331,92.170718
154.47159,207,92.21944
142.14825,199,93.883357
126.69914,190,93.898972
224.43147,272,93.934145
158.74828,213,93.978275
173.78491,215,93.99292
131.44016,197,94.007653
235.66524,270,94.071191
329.8899,333,94.284147
111.71803,195,94.433903
155.23888,211,94.482573
153.83105,223,94.56327
190.57208,252,94.598834
212.45497,250,94.641115
226.22122,252,94.658374
182.93036,240,94.702026
238.82033,283,94.941598
193.43123,242,94.990787
199.62802,260,95.023589
137.69785,196,95.09266
204.61017,235,95.147534
192.06042,253,95.166814
153.99818,226,95.219528
205.79973,253,95.248395
165.30562,208,95.476694
167.75652,218,95.493175
177.89224,243,95.52587
137.67696,196,95.610393
196.72551,241,95.610393
126.749344,194,95.636264
160.18236,229,95.648566
258.99774,288,95.76758
132.38564,195,95.894722
118.02918,184,95.908257
171.07692,220,95.970266
117.962585,199,97.583248
163.29672,216,97.65297
187.71971,225,97.6852
139.68103,197,97.775572
266.0082,295,97.852985
140.02084,196,97.972884
166.91217,235,98.084676
185.09433,247,98.200129
159.8911,229,98.245765
148.97263,220,98.320101
193.5525,229,98.337135
141.16826,199,98.402172
145.23764,202,98.502476
147.75987,203,98.622787
163.7221,219,98.774393
136.54192,202,98.883378
144.63388,204,98.939513
143.93954,202,99.007126
118.405106,188,99.099539
177.52982,234,99.115062
178.86328,246,99.20257
166.918,222,99.558286
203.42258,246,99.58503
304.50168,321,99.647877
193.17488,227,99.648835
148.07127,205,99.747184
190.00859,252,99.810382
148.6045,202,99.84901
183.24355,241,99.896216
154.99568,205,100.204138
153.10251,207,100.228264
125.24137,203,100.276668
132.52956,197,100.359399
197.79071,257,100.445417
148.23338,221,100.486885
181.79755,240,100.585633
204.48181,263,100.624461
171.95198,214,102.169456
187.8515,225,102.195677
161.62628,207,102.249103
164.1592,208,102.310331
155.51518,226,102.370309
279.8477,294,102.382738
162.24951,231,102.489608
227.33871,280,102.565692
148.84807,205,102.615
175.98303,244,102.702558
187.51044,225,102.725898
181.00864,234,102.806679
169.82649,213,102.832618
221.73401,276,102.948266
155.52965,226,102.964564
165.0028,217,103.025662
157.8685,208,103.060365
171.88466,223,103.182586
178.56363,237,103.210316
157.7198,215,103.280604
211.34615,262,103.356559
183.62111,222,103.433313
142.39609,217,103.48457
205.18187,249,103.48457
146.02701,219,103.521143
136.45152,195,103.673009
190.2795,240,103.71458
196.77417,249,103.727559
176.52353,226,103.886765
113.64196,197,103.916725
144.93317,219,104.048661
179.74973,238,104.137547
227.83792,265,104.191118
141.495,199,104.301303
194.93547,237,104.355667
195.66493,250,105.870172
116.64452,198,105.887845
131.54579,196,105.914839
165.35368,209,106.031047
162.04782,207,106.098401
137.01093,195,106.113171
174.7353,216,106.232713
146.104,198,106.257672
165.4375,214,106.354184
201.19373,245,106.410892
143.91461,201,106.520646
263.7125,303,106.556227
166.32416,235,106.60544
264.10205,309,106.693328
169.57356,217,106.724414
232.27202,277,106.867669
211.79243,241,106.941106
172.83041,215,106.959098
156.77036,205,107.085416
151.09918,221,107.097233
143.17165,196,107.214492
155.96205,213,107.23767
220.34898,268,107.277621
183.98978,241,107.427003
184.35223,248,107.481066
202.81914,255,107.502563
185.50513,243,107.603583
203.53879,247,107.616428
124.93571,204,107.679852
138.83554,197,107.700598
158.72008,229,107.738105
169.94061,211,107.884936
141.9256,215,107.945545
158.95609,228,107.992972
144.37543,198,108.040653
132.3321,194,108.118678
121.76447,189,108.148021
204.26965,244,109.562722
173.07233,239,109.6509
132.46193,195,109.84181
196.89818,231,109.900652
111.0246,193,109.933763
166.05383,232,110.041334
149.23938,202,110.089311
157.35686,210,110.101578
206.50139,237,110.209496
259.74442,307,110.283635
127.280075,192,110.339093
152.51822,210,110.357227
120.10959,202,110.357227
145.36958,200,110.510667
133.62752,198,110.559034
187.98807,225,110.60662
150.39021,203,110.737373
180.89043,221,110.826537
305.81787,312,110.898034
211.03001,260,110.91742
116.36395,198,110.937293
211.88062,270,110.969498
198.24013,252,111.236649
224.19815,278,111.236649
167.91429,210,111.301013
125.36218,192,111.432516
176.39043,216,111.497819
231.36441,269,111.516493
185.80125,241,111.53955
177.69081,243,111.565851
123.88052,190,111.661129
193.78337,240,111.755886
192.65956,253,111.828508
138.7935,198,111.914598
205.60825,245,111.949535
151.81201,207,113.393515
163.6893,217,113.414494
216.03796,244,113.464586
195.51355,256,113.603745
206.88931,238,113.670159
183.87694,247,113.75768
138.51921,196,113.787258
188.4319,244,113.862958
174.13655,222,113.862958
224.50188,251,113.932827
223.8016,250,113.969301
125.556595,193,114.01716
137.68828,214,114.129719
175.00175,216,114.230682
166.01671,211,114.251325
162.1024,215,114.373314
183.28326,240,114.434499
174.34729,224,114.478216
146.97511,203,114.517551
217.13661,267,114.60765
123.10701,204,114.642649
126.382385,192,114.716494
144.64084,198,114.749379
117.60484,185,114.80921
177.66115,218,114.944937
153.4512,224,115.026048
121.43037,190,115.109372
270.17004,295,115.160122
194.14401,237,115.202858
166.25134,210,115.2575
119.986015,201,115.320416
258.28162,298,115.457863
147.69902,204,115.52125
142.85997,200,115.563363
180.06879,244,115.586447
124.415146,190,115.652331
221.63551,248,115.745359
194.8169,250,117.190424
187.88684,231,117.221686
144.39522,217,117.369909
120.128716,200,117.428269
160.61275,230,117.451694
255.09657,287,117.488296
200.01273,252,117.515866
144.59477,202,117.567345
164.97879,215,117.685498
184.78355,232,117.711731
153.51501,223,117.863783
149.69482,221,117.952869
156.15944,205,117.969322
196.9397,243,117.985444
189.85464,250,118.052388
147.50607,202,118.180019
313.3432,340,118.276248
212.00082,261,118.354342
194.0179,256,118.497778
127.045395,207,118.508782
147.08336,209,118.531804
167.30156,211,118.5328
143.05475,216,118.660725
119.14335,200,118.699617
234.8425,280,118.726748
187.21336,242,118.90351
139.6983,199,118.985627
144.24805,198,118.986628
174.85059,221,119.028491
187.2103,234,119.057704
138.32816,199,119.13446
165.40018,209,119.201881
147.71652,219,119.223401
172.88913,237,119.400113
173.49852,218,119.446696
133.3377,199,120.917506
184.04851,223,120.930418
187.48607,243,121.09097
287.8779,311,121.169636
201.34955,244,121.185318
240.98216,292,121.28376
143.18016,217,121.33291
172.69626,229,121.400347
177.74547,232,121.421939
247.24442,267,121.495669
193.4029,253,121.632303
154.79536,225,121.651953
179.41826,224,121.661538
122.47544,186,121.696753
147.1856,209,121.784354
161.67729,214,121.869793
181.46828,230,121.893667
211.47838,262,122.035734
123.855644,202,122.08455
148.75864,204,122.100961
183.37637,246,122.17203
171.22485,237,122.273637
253.47838,293,122.310372
154.95447,208,122.340721
194.53957,256,122.421746
185.41939,223,122.516304
122.295166,189,122.567869
197.53935,251,122.626629
216.807,275,122.691763
152.19888,223,122.768119
180.82623,220,122.815515
208.31131,238,122.840589
155.91026,226,122.918654
179.37325,236,123.025811
173.3079,221,123.051044
119.958,188,123.09357
226.44928,252,124.543325
129.09007,194,124.613878
176.98721,224,124.666825
154.0636,208,124.717052
259.01242,298,124.780697
160.31042,213,124.861605
119.75039,200,124.894595
244.15701,279,125.037932
154.34282,226,125.052102
166.7381,210,125.124548
158.24664,212,125.204744
147.84438,199,125.354038
207.4352,264,125.461461
119.48992,186,125.461461
119.78345,200,125.476048
150.80984,210,125.633042
170.80891,212,125.649542
118.937805,199,125.66724
143.98698,201,125.734795
127.99573,207,125.832405
