#{"t_start": 1761214503.735703, "env_id": "None"}
r,l,t
1242.0393,1500,136.319592
-17279.867,333,136.435532
1482.7931,1500,138.145134
1114.2107,1500,138.559507
1453.6,1500,138.559507
1476.7596,1500,138.559507
-23577.562,1355,139.033653
1478.1886,1500,139.06901
736.5764,1500,139.093655
1453.7913,1500,139.148817
1482.9027,1500,141.003146
1460.3018,1500,141.438694
1214.2415,1500,141.438694
1412.9141,1500,141.438694
1372.6392,1500,142.753567
1439.036,1500,142.80344
1094.989,1500,142.831689
1437.9385,1500,142.887778
1448.4535,1500,144.663203
1482.712,1500,145.086359
1474.5544,1500,145.087362
1497.4714,1500,145.087362
1309.4578,1500,145.549814
1473.4293,1500,145.592625
1283.6302,1500,145.621832
926.4453,1500,145.679124
1438.7274,1500,147.363127
1270.2172,1500,147.771046
-121.23828,1500,147.771046
-1271.5472,1500,147.771046
1474.7156,1500,149.155041
924.08826,1500,149.189829
-277.37753,1500,149.208822
1499.9753,1500,149.272873
1478.4866,1500,151.195623
1446.1624,1500,151.701599
1444.6415,1500,151.701599
1354.4082,1500,151.701599
1477.9868,1500,152.207683
1227.188,1500,152.25098
-305.59628,1500,152.278859
1290.4491,1500,152.323564
1218.5759,1500,161.715582
1499.7249,1500,162.135915
1499.8389,1500,162.135915
-63149.08,1500,162.135915
1499.2494,1500,163.488559
1220.2024,1500,163.53822
1423.7854,1500,163.563802
-61193.688,1500,163.622898
-101668.9,569,164.237522
1499.7446,1500,164.519439
-12881.424,182,165.557262
1445.6632,1500,165.74986
1499.8662,1500,165.74986
1401.1646,1500,165.74986
-64102.215,630,165.874645
1179.5066,1500,166.217507
1446.5833,1500,166.271649
1014.07446,1500,166.327835
-25783.602,1150,168.20567
1477.274,1500,168.462661
1262.3208,1500,168.718352
1348.5361,1500,168.718352
1395.1122,1500,168.849519
1139.0574,1500,169.989627
1037.4901,1500,170.036664
1412.5752,1500,170.090929
-61477.234,826,170.138554
812.18317,1500,172.077857
1269.7557,1500,172.268877
1499.2728,1500,172.268877
1420.8695,1500,172.412538
1420.9525,1500,172.838744
-16823.898,1500,172.902448
1016.4697,1500,172.955362
1396.9819,1500,173.012595
-77771.64,775,173.384145
-25022.414,920,174.946835
1453.3121,1500,174.980669
1475.5691,1500,175.180652
1499.2885,1500,175.315596
-52677.04,1359,175.596006
1061.7812,1500,176.51451
1489.6534,1500,176.60842
1489.759,1500,177.07868
-76214.37,1124,177.430353
469.87048,1500,178.093304
1238.0609,1500,179.355746
1499.1216,1500,179.534164
760.9875,1500,179.826964
1107.5195,1500,179.894439
1386.5793,1500,179.982085
923.5226,1500,180.383812
1144.2268,1500,181.461467
1309.7423,1500,181.903016
-31767.473,120,182.080515
1421.0935,1500,182.190485
1392.9001,1500,189.269543
-2128.557,1500,189.571435
673.78595,1500,189.64817
-12235.471,1143,190.550419
1482.3262,1500,190.604317
1026.1796,1500,191.317176
1295.4795,1500,192.71639
978.6797,1500,192.788739
1488.3416,1500,192.912575
1475.6547,1500,193.198558
1252.8114,1500,193.269462
1112.125,1500,193.317963
1474.9592,1500,193.373419
1056.9788,1500,195.010084
1499.5157,1500,195.582604
935.4348,1500,195.669647
1313.2545,1500,195.785153
1147.2996,1500,196.168116
885.3788,1500,196.23589
1473.5609,1500,196.298605
1125.6542,1500,196.349469
