#{"t_start": 1761390315.511479, "env_id": "None"}
r,l,t
1399.714,1500,39.761569
1175.1925,1500,39.762569
1031.3611,1500,39.762569
920.7514,1500,39.762569
1474.0078,1500,39.762569
946.8708,1500,39.762569
1032.3743,1500,39.762569
882.85266,1500,39.762569
1300.6831,1500,61.561874
984.36066,1500,61.561874
625.4181,1500,61.561874
1382.275,1500,61.561874
1078.9581,1500,61.561874
-973.31165,1500,61.561874
1382.7971,1500,61.561874
1427.1577,1500,61.561874
617.27997,1500,86.935029
753.0562,1500,86.93603
1456.4486,1500,86.93603
1234.6562,1500,86.93603
1402.0377,1500,86.93603
-240.69554,1500,86.936552
1053.7933,1500,86.936552
1468.562,1500,86.936552
-195.10835,1500,106.640591
1177.6167,1500,106.640591
780.10004,1500,106.640591
873.06476,1500,106.640591
1399.5212,1500,106.640591
1457.76,1500,106.640591
792.25323,1500,106.640591
1463.93,1500,106.640591
380.0318,1500,145.174919
1059.1432,1500,145.174919
84.000336,1500,145.174919
1156.5396,1500,145.174919
808.5825,1500,145.174919
1432.0543,1500,145.174919
1097.2764,1500,145.174919
1328.6425,1500,145.174919
-328.7693,1500,174.279461
878.13165,1500,174.280464
1499.6945,1500,174.280464
610.1428,1500,174.280464
1476.2113,1500,174.280464
1466.424,1500,174.280464
-782.779,1500,174.280464
891.0091,1500,174.280464
1154.3254,1500,240.453553
1488.0656,1500,240.454618
725.3086,1500,240.454618
944.3067,1500,240.454618
1496.8278,1500,240.454618
1466.0565,1500,240.454618
336.7794,1500,240.454618
1029.2775,1500,240.454618
-16209.555,1161,256.46136
1352.0288,1500,259.173751
1331.3506,1500,259.173751
1155.8671,1500,259.173751
1429.7407,1500,259.173751
1432.7317,1500,259.173751
1378.0188,1500,259.173751
467.9356,1500,259.173751
1233.4034,1500,274.495894
1292.7021,1500,284.305691
1132.6799,1500,284.305691
1451.466,1500,284.305691
1381.9702,1500,284.305691
962.64514,1500,284.305691
1315.3553,1500,284.305691
1432.3839,1500,284.305691
1439.9893,1500,300.2986
1251.9066,1500,303.054628
1469.5347,1500,303.054628
1369.4861,1500,303.054628
1230.9514,1500,303.054628
1353.8787,1500,303.054628
1453.9766,1500,303.054628
1496.4128,1500,303.054628
1498.3481,1500,318.764821
1498.0231,1500,328.34579
1477.6315,1500,328.34579
1479.6315,1500,328.346792
1397.1676,1500,328.346792
1474.1042,1500,328.346792
1105.2269,1500,328.346792
-7931.948,1500,328.346792
1497.1346,1500,344.005864
472.03687,1500,346.436634
